Date,Close,High,Low,Open,Volume
2010-06-01,58.80304718017578,59.027209083635135,58.76942439109332,58.85908658715744,782400
2010-06-02,59.0103874206543,59.010387420654304,58.803036947817375,58.803036947817375,521000
2010-06-03,58.81989288330078,59.15053284575453,58.81989288330079,58.99361642893358,1017000
2010-06-04,59.17852020263672,59.21214726969106,58.898318871870885,58.96556873044656,745200
2010-06-07,59.42511749267578,59.475551695871616,59.12249944689768,59.12249944689768,551500
2010-06-08,59.42511749267578,59.55400775119916,59.26820538202069,59.391494690545215,953500
2010-06-09,59.44752883911133,59.53159011250571,59.21216069403423,59.341050941109515,526900
2010-06-10,59.200897216796875,59.37462055748032,59.100024634183555,59.256936590353135,1037200
2010-06-11,59.41950225830078,59.447524105712375,59.18973935655348,59.341046216188666,483100
2010-06-14,59.30741500854492,59.30741500854492,59.08885831143853,59.21774852997152,712900
2010-06-15,59.234561920166016,59.35785119458891,59.133689266141204,59.32983362574118,663100
2010-06-16,59.296226501464844,59.346664983208655,59.15052483317076,59.31303790353458,568000
2010-06-17,59.68849182128906,59.73332078716811,59.40268525170232,59.486746510467036,1487500
2010-06-18,59.68284606933594,59.778113435995394,59.604390087906935,59.69965745456639,726300
2010-06-21,59.83418655395508,59.84539700078412,59.548384292805565,59.58761230564174,686300
2010-06-22,60.12562942504883,60.14804605477328,59.744555270803,59.7613666742126,657000
2010-06-23,60.377750396728516,60.40577222555689,60.03590460757017,60.041509828442,1105800
2010-06-24,60.136802673339844,60.42821442465595,60.10317988493129,60.40019258396042,743000
2010-06-25,60.23768615722656,60.377786834857915,60.08077408236478,60.14241872256525,485000
2010-06-28,60.56831741333008,60.59073403164464,60.37217734749361,60.46744476868093,772700
2010-06-29,60.54029846191406,60.669192954493376,60.489864274948005,60.669192954493376,1007200
2010-06-30,60.78125,60.78125,60.62433799605573,60.65235982913068,850800
2010-07-01,60.84878158569336,61.028840690998955,60.77563404986373,60.86003769455804,1478700
2010-07-02,60.67437744140625,60.89382443915853,60.640613392786946,60.85443662656068,600400
2010-07-06,60.9276008605957,61.10766009500244,60.77004956710866,60.88258497875633,993400
2010-07-07,60.96696090698242,61.07387250440355,60.88818529612963,60.893813352033064,634100
2010-07-08,60.81501388549805,60.85440167547394,60.696850515570375,60.837521807333864,738200
2010-07-09,60.74190902709961,60.83756884209516,60.69126938352885,60.815060902857994,530000
2010-07-12,60.81501388549805,60.916297387285645,60.736238305546266,60.86565348991828,585100
2010-07-13,60.84878158569336,60.93881328482001,60.74749807064973,60.882541326392,709000
2010-07-14,61.118873596191406,61.17514126278205,60.882542527794264,60.89942669142446,1880300
2010-07-15,61.22578811645508,61.28768384490998,61.118880825172475,61.118880825172475,1038800
2010-07-16,61.33269500732422,61.54089010464521,61.270799283605754,61.32706695254582,814100
2010-07-19,61.32146072387695,61.4114881613323,61.26518874589953,61.310204611101796,580700
2010-07-20,61.38896179199219,61.54088921818469,61.31018619802122,61.31018619802122,1052100
2010-07-21,61.687217712402344,61.68721771240234,61.29896758693161,61.32709928976125,779400
2010-07-22,61.60841369628906,61.715325279464224,61.43398262306495,61.704073462105484,827300
2010-07-23,61.687217712402344,61.72098176592822,61.540922554607675,61.70410188564039,675800
2010-07-26,61.74345016479492,61.75470198013131,61.529627036876185,61.597150807736966,538000
2010-07-27,61.53529357910156,61.7828766008311,61.53529357910156,61.6196972722321,1108600
2010-07-28,61.75475311279297,61.766004937445814,61.467782215208366,61.66472134376602,777600
2010-07-29,61.777252197265625,61.83914795635911,61.63658079804412,61.70410461513259,513000
2010-07-30,62.0641975402832,62.131717036665265,61.91227008752627,61.91227008752627,796300
2010-08-02,61.932559967041016,62.11333530942586,61.89301549558259,62.09074216289888,764100
2010-08-03,62.08507537841797,62.16416430051602,61.97208812540433,62.085075378417976,1060700
2010-08-04,61.893001556396484,62.1133213206206,61.88735542604839,62.045533276258205,859900
2010-08-05,62.00601577758789,62.07945429425695,61.909975489605216,61.966471297839156,1093400
2010-08-06,62.36191940307617,62.4127647711786,62.17549357007603,62.24893640066562,685700
2010-08-09,62.5653190612793,62.58226608789923,62.31110504192603,62.40149062057472,844400
2010-08-10,62.4862060546875,62.55399844514656,62.35627171714735,62.480555611309555,1260100
2010-08-11,62.480525970458984,62.67260216395902,62.44663194632156,62.49747298252769,934600
2010-08-12,62.260223388671875,62.53703471896578,62.243276371922704,62.44664919296199,1427100
2010-08-13,62.503135681152344,62.58222462633264,62.33365690718073,62.361904806184086,894800
2010-08-16,63.19236373901367,63.254505689156005,62.864706967358785,62.864706967358785,786200
