DATE,OPEN,HIGH,LOW,CLOSE
07/31/2006,38.660000,38.660000,38.660000,38.660000
08/01/2006,38.440000,38.440000,38.440000,38.440000
08/02/2006,36.410000,36.410000,36.410000,36.410000
08/03/2006,36.110000,36.110000,36.110000,36.110000
08/04/2006,36.810000,36.810000,36.810000,36.810000
08/07/2006,38.470000,38.470000,38.470000,38.470000
08/08/2006,39.420000,39.420000,39.420000,39.420000
08/09/2006,40.510000,40.510000,40.510000,40.510000
08/10/2006,37.680000,37.680000,37.680000,37.680000
08/11/2006,38.110000,38.110000,38.110000,38.110000
08/14/2006,38.280000,38.280000,38.280000,38.280000
08/15/2006,36.960000,36.960000,36.960000,36.960000
08/16/2006,33.570000,33.570000,33.570000,33.570000
08/17/2006,31.580000,31.580000,31.580000,31.580000
08/18/2006,30.430000,30.430000,30.430000,30.430000
08/21/2006,32.200000,32.200000,32.200000,32.200000
08/22/2006,33.540000,33.540000,33.540000,33.540000
08/23/2006,34.260000,34.260000,34.260000,34.260000
08/24/2006,34.440000,34.440000,34.440000,34.440000
08/25/2006,33.760000,33.760000,33.760000,33.760000
08/28/2006,32.750000,32.750000,32.750000,32.750000
08/29/2006,32.190000,32.190000,32.190000,32.190000
08/30/2006,32.130000,32.130000,32.130000,32.130000
08/31/2006,32.900000,32.900000,32.900000,32.900000
09/01/2006,32.230000,32.230000,32.230000,32.230000
09/05/2006,32.960000,32.960000,32.960000,32.960000
09/06/2006,36.910000,36.910000,36.910000,36.910000
09/07/2006,36.490000,36.490000,36.490000,36.490000
09/08/2006,34.730000,34.730000,34.730000,34.730000
09/11/2006,34.380000,34.380000,34.380000,34.380000
09/12/2006,33.100000,33.100000,33.100000,33.100000
09/13/2006,31.930000,31.930000,31.930000,31.930000
09/14/2006,33.760000,33.760000,33.760000,33.760000
09/15/2006,33.060000,33.060000,33.060000,33.060000
09/18/2006,33.510000,33.510000,33.510000,33.510000
09/19/2006,34.930000,34.930000,34.930000,34.930000
09/20/2006,35.200000,35.200000,35.200000,35.200000
09/21/2006,36.230000,36.230000,36.230000,36.230000
09/22/2006,35.490000,35.490000,35.490000,35.490000
09/25/2006,35.030000,35.030000,35.030000,35.030000
09/26/2006,32.070000,32.070000,32.070000,32.070000
09/27/2006,33.360000,33.360000,33.360000,33.360000
09/28/2006,33.190000,33.190000,33.190000,33.190000
09/29/2006,34.540000,34.540000,34.540000,34.540000
10/02/2006,34.860000,34.860000,34.860000,34.860000
10/03/2006,34.490000,34.490000,34.490000,34.490000
10/04/2006,33.790000,33.790000,33.790000,33.790000
10/05/2006,34.530000,34.530000,34.530000,34.530000
10/06/2006,32.490000,32.490000,32.490000,32.490000
10/09/2006,31.770000,31.770000,31.770000,31.770000
10/10/2006,31.410000,31.410000,31.410000,31.410000
10/11/2006,31.820000,31.820000,31.820000,31.820000
10/12/2006,29.750000,29.750000,29.750000,29.750000
10/13/2006,28.470000,28.470000,28.470000,28.470000
10/16/2006,28.590000,28.590000,28.590000,28.590000
10/17/2006,31.300000,31.300000,31.300000,31.300000
10/18/2006,32.010000,32.010000,32.010000,32.010000
10/19/2006,31.700000,31.700000,31.700000,31.700000
10/20/2006,30.610000,30.610000,30.610000,30.610000
10/23/2006,29.420000,29.420000,29.420000,29.420000
10/24/2006,29.010000,29.010000,29.010000,29.010000
10/25/2006,28.310000,28.310000,28.310000,28.310000
10/26/2006,27.870000,27.870000,27.870000,27.870000
10/27/2006,29.560000,29.560000,29.560000,29.560000
10/30/2006,29.990000,29.990000,29.990000,29.990000
10/31/2006,29.450000,29.450000,29.450000,29.450000
11/01/2006,31.470000,31.470000,31.470000,31.470000
11/02/2006,32.020000,32.020000,32.020000,32.020000
11/03/2006,31.370000,31.370000,31.370000,31.370000
11/06/2006,29.680000,29.680000,29.680000,29.680000
11/07/2006,29.040000,29.040000,29.040000,29.040000
11/08/2006,28.010000,28.010000,28.010000,28.010000
11/09/2006,28.690000,28.690000,28.690000,28.690000
11/10/2006,28.490000,28.490000,28.490000,28.490000
11/13/2006,28.430000,28.430000,28.430000,28.430000
11/14/2006,26.900000,26.900000,26.900000,26.900000
11/15/2006,26.350000,26.350000,26.350000,26.350000
11/16/2006,25.990000,25.990000,25.990000,25.990000
11/17/2006,26.250000,26.250000,26.250000,26.250000
11/21/2006,28.720000,28.720000,28.720000,28.720000
11/22/2006,31.180000,31.180000,31.180000,31.180000
11/24/2006,33.100000,33.100000,33.100000,33.100000
11/27/2006,35.240000,35.240000,35.240000,35.240000
11/28/2006,32.490000,32.490000,32.490000,32.490000
11/29/2006,29.840000,29.840000,29.840000,29.840000
11/30/2006,29.180000,29.180000,29.180000,29.180000
12/01/2006,30.050000,30.050000,30.050000,30.050000
12/04/2006,28.150000,28.150000,28.150000,28.150000
12/05/2006,28.480000,28.480000,28.480000,28.480000
12/06/2006,28.790000,28.790000,28.790000,28.790000
12/07/2006,32.740000,32.740000,32.740000,32.740000
12/08/2006,31.160000,31.160000,31.160000,31.160000
12/11/2006,30.240000,30.240000,30.240000,30.240000
12/12/2006,30.610000,30.610000,30.610000,30.610000
12/13/2006,29.880000,29.880000,29.880000,29.880000
12/14/2006,29.370000,29.370000,29.370000,29.370000
12/15/2006,30.670000,30.670000,30.670000,30.670000
12/18/2006,29.360000,29.360000,29.360000,29.360000
12/19/2006,29.250000,29.250000,29.250000,29.250000
12/20/2006,28.620000,28.620000,28.620000,28.620000
12/21/2006,29.840000,29.840000,29.840000,29.840000
12/22/2006,31.510000,31.510000,31.510000,31.510000
12/26/2006,29.950000,29.950000,29.950000,29.950000
12/27/2006,29.650000,29.650000,29.650000,29.650000
12/28/2006,30.630000,30.630000,30.630000,30.630000
12/29/2006,33.260000,33.260000,33.260000,33.260000
01/03/2007,32.410000,32.410000,32.410000,32.410000
01/04/2007,30.220000,30.220000,30.220000,30.220000
01/05/2007,32.010000,32.010000,32.010000,32.010000
01/08/2007,30.720000,30.720000,30.720000,30.720000
01/09/2007,30.990000,30.990000,30.990000,30.990000
01/10/2007,29.680000,29.680000,29.680000,29.680000
01/11/2007,28.340000,28.340000,28.340000,28.340000
01/12/2007,26.400000,26.400000,26.400000,26.400000
01/16/2007,26.800000,26.800000,26.800000,26.800000
01/17/2007,27.080000,27.080000,27.080000,27.080000
01/18/2007,27.750000,27.750000,27.750000,27.750000
01/19/2007,27.800000,27.800000,27.800000,27.800000
01/22/2007,28.820000,28.820000,28.820000,28.820000
01/23/2007,27.380000,27.380000,27.380000,27.380000
01/24/2007,26.020000,26.020000,26.020000,26.020000
01/25/2007,29.650000,29.650000,29.650000,29.650000
01/26/2007,29.370000,29.370000,29.370000,29.370000
01/29/2007,29.420000,29.420000,29.420000,29.420000
01/30/2007,28.210000,28.210000,28.210000,28.210000
01/31/2007,26.840000,26.840000,26.840000,26.840000
02/01/2007,27.390000,27.390000,27.390000,27.390000
02/02/2007,27.220000,27.220000,27.220000,27.220000
02/05/2007,27.900000,27.900000,27.900000,27.900000
02/06/2007,28.150000,28.150000,28.150000,28.150000
02/07/2007,27.920000,27.920000,27.920000,27.920000
02/08/2007,28.790000,28.790000,28.790000,28.790000
02/09/2007,30.810000,30.810000,30.810000,30.810000
02/12/2007,32.040000,32.040000,32.040000,32.040000
02/13/2007,28.810000,28.810000,28.810000,28.810000
02/14/2007,28.590000,28.590000,28.590000,28.590000
02/15/2007,28.760000,28.760000,28.760000,28.760000
02/16/2007,28.970000,28.970000,28.970000,28.970000
02/20/2007,30.890000,30.890000,30.890000,30.890000
02/21/2007,31.220000,31.220000,31.220000,31.220000
02/22/2007,31.080000,31.080000,31.080000,31.080000
02/23/2007,32.810000,32.810000,32.810000,32.810000
02/26/2007,33.190000,33.190000,33.190000,33.190000
02/27/2007,50.580000,50.580000,50.580000,50.580000
02/28/2007,40.160000,40.160000,40.160000,40.160000
03/01/2007,37.640000,37.640000,37.640000,37.640000
03/02/2007,45.050000,45.050000,45.050000,45.050000
03/05/2007,46.620000,46.620000,46.620000,46.620000
03/06/2007,38.700000,38.700000,38.700000,38.700000
03/07/2007,38.640000,38.640000,38.640000,38.640000
03/08/2007,36.400000,36.400000,36.400000,36.400000
03/09/2007,35.900000,35.900000,35.900000,35.900000
03/12/2007,34.950000,34.950000,34.950000,34.950000
03/13/2007,45.420000,45.420000,45.420000,45.420000
03/14/2007,40.150000,40.150000,40.150000,40.150000
03/15/2007,41.190000,41.190000,41.190000,41.190000
03/16/2007,43.600000,43.600000,43.600000,43.600000
03/19/2007,38.180000,38.180000,38.180000,38.180000
03/20/2007,36.210000,36.210000,36.210000,36.210000
03/21/2007,31.620000,31.620000,31.620000,31.620000
03/22/2007,33.800000,33.800000,33.800000,33.800000
03/23/2007,34.810000,34.810000,34.810000,34.810000
03/26/2007,35.140000,35.140000,35.140000,35.140000
03/27/2007,36.040000,36.040000,36.040000,36.040000
03/28/2007,40.450000,40.450000,40.450000,40.450000
03/29/2007,42.490000,42.490000,42.490000,42.490000
03/30/2007,40.970000,40.970000,40.970000,40.970000
04/03/2007,36.380000,36.380000,36.380000,36.380000
04/04/2007,36.770000,36.770000,36.770000,36.770000
04/05/2007,37.150000,37.150000,37.150000,37.150000
04/09/2007,36.220000,36.220000,36.220000,36.220000
04/10/2007,36.690000,36.690000,36.690000,36.690000
04/11/2007,37.930000,37.930000,37.930000,37.930000
04/12/2007,36.790000,36.790000,36.790000,36.790000
04/13/2007,34.740000,34.740000,34.740000,34.740000
04/16/2007,33.950000,33.950000,33.950000,33.950000
04/17/2007,33.630000,33.630000,33.630000,33.630000
04/18/2007,35.390000,35.390000,35.390000,35.390000
04/19/2007,35.950000,35.950000,35.950000,35.950000
04/20/2007,35.330000,35.330000,35.330000,35.330000
04/23/2007,36.890000,36.890000,36.890000,36.890000
04/24/2007,37.150000,37.150000,37.150000,37.150000
04/25/2007,37.430000,37.430000,37.430000,37.430000
04/26/2007,35.880000,35.880000,35.880000,35.880000
04/27/2007,35.260000,35.260000,35.260000,35.260000
04/30/2007,40.760000,40.760000,40.760000,40.760000
05/01/2007,38.170000,38.170000,38.170000,38.170000
05/02/2007,37.410000,37.410000,37.410000,37.410000
05/03/2007,37.620000,37.620000,37.620000,37.620000
05/04/2007,37.030000,37.030000,37.030000,37.030000
05/07/2007,36.690000,36.690000,36.690000,36.690000
05/08/2007,37.410000,37.410000,37.410000,37.410000
05/09/2007,36.590000,36.590000,36.590000,36.590000
05/10/2007,38.540000,38.540000,38.540000,38.540000
05/11/2007,37.450000,37.450000,37.450000,37.450000
05/14/2007,39.900000,39.900000,39.900000,39.900000
05/15/2007,40.430000,40.430000,40.430000,40.430000
05/16/2007,39.320000,39.320000,39.320000,39.320000
05/17/2007,39.100000,39.100000,39.100000,39.100000
05/18/2007,35.700000,35.700000,35.700000,35.700000
05/21/2007,37.430000,37.430000,37.430000,37.430000
05/22/2007,37.190000,37.190000,37.190000,37.190000
05/23/2007,37.630000,37.630000,37.630000,37.630000
05/24/2007,41.170000,41.170000,41.170000,41.170000
05/25/2007,39.560000,39.560000,39.560000,39.560000
05/29/2007,38.190000,38.190000,38.190000,38.190000
05/30/2007,36.550000,36.550000,36.550000,36.550000
05/31/2007,36.870000,36.870000,36.870000,36.870000
06/01/2007,36.340000,36.340000,36.340000,36.340000
06/04/2007,36.760000,36.760000,36.760000,36.760000
06/05/2007,37.620000,37.620000,37.620000,37.620000
06/06/2007,40.860000,40.860000,40.860000,40.860000
06/07/2007,44.600000,44.600000,44.600000,44.600000
06/08/2007,37.790000,37.790000,37.790000,37.790000
06/11/2007,38.350000,38.350000,38.350000,38.350000
06/12/2007,42.950000,42.950000,42.950000,42.950000
06/14/2007,37.280000,37.280000,37.280000,37.280000
06/15/2007,40.330000,40.330000,40.330000,40.330000
06/18/2007,38.400000,38.400000,38.400000,38.400000
06/19/2007,36.380000,36.380000,36.380000,36.380000
06/20/2007,42.040000,42.040000,42.040000,42.040000
06/21/2007,40.700000,40.700000,40.700000,40.700000
06/22/2007,41.360000,41.360000,41.360000,41.360000
06/25/2007,43.270000,43.270000,43.270000,43.270000
06/26/2007,51.130000,51.130000,51.130000,51.130000
06/27/2007,41.970000,41.970000,41.970000,41.970000
06/28/2007,43.130000,43.130000,43.130000,43.130000
06/29/2007,44.290000,44.290000,44.290000,44.290000
07/03/2007,41.590000,41.590000,41.590000,41.590000
07/05/2007,42.070000,42.070000,42.070000,42.070000
07/06/2007,40.070000,40.070000,40.070000,40.070000
07/09/2007,40.360000,40.360000,40.360000,40.360000
07/10/2007,44.830000,44.830000,44.830000,44.830000
07/11/2007,42.290000,42.290000,42.290000,42.290000
07/12/2007,41.120000,41.120000,41.120000,41.120000
07/13/2007,41.770000,41.770000,41.770000,41.770000
07/16/2007,40.630000,40.630000,40.630000,40.630000
07/17/2007,40.880000,40.880000,40.880000,40.880000
07/18/2007,41.730000,41.730000,41.730000,41.730000
07/19/2007,39.370000,39.370000,39.370000,39.370000
07/20/2007,42.870000,42.870000,42.870000,42.870000
07/23/2007,42.010000,42.010000,42.010000,42.010000
07/24/2007,45.800000,45.800000,45.800000,45.800000
07/25/2007,44.440000,44.440000,44.440000,44.440000
07/26/2007,42.830000,42.830000,42.830000,42.830000
07/27/2007,50.150000,50.150000,50.150000,50.150000
07/30/2007,42.500000,42.500000,42.500000,42.500000
07/31/2007,49.220000,49.220000,49.220000,49.220000
08/01/2007,45.930000,45.930000,45.930000,45.930000
08/02/2007,42.400000,42.400000,42.400000,42.400000
08/03/2007,47.910000,47.910000,47.910000,47.910000
08/06/2007,42.910000,42.910000,42.910000,42.910000
08/07/2007,44.770000,44.770000,44.770000,44.770000
08/08/2007,46.380000,46.380000,46.380000,46.380000
08/09/2007,52.770000,52.770000,52.770000,52.770000
08/10/2007,54.670000,54.670000,54.670000,54.670000
08/13/2007,49.430000,49.430000,49.430000,49.430000
08/14/2007,51.400000,51.400000,51.400000,51.400000
08/15/2007,56.800000,56.800000,56.800000,56.800000
08/16/2007,61.610000,61.610000,61.610000,61.610000
08/17/2007,58.250000,58.250000,58.250000,58.250000
08/20/2007,56.380000,56.380000,56.380000,56.380000
08/21/2007,55.830000,55.830000,55.830000,55.830000
08/22/2007,52.580000,52.580000,52.580000,52.580000
08/23/2007,53.470000,53.470000,53.470000,53.470000
08/24/2007,50.970000,50.970000,50.970000,50.970000
08/27/2007,54.830000,54.830000,54.830000,54.830000
08/28/2007,61.650000,61.650000,61.650000,61.650000
08/29/2007,57.930000,57.930000,57.930000,57.930000
08/30/2007,58.430000,58.430000,58.430000,58.430000
08/31/2007,57.050000,57.050000,57.050000,57.050000
09/04/2007,54.810000,54.810000,54.810000,54.810000
09/05/2007,57.440000,57.440000,57.440000,57.440000
09/06/2007,57.820000,57.820000,57.820000,57.820000
09/07/2007,60.190000,60.190000,60.190000,60.190000
09/10/2007,61.480000,61.480000,61.480000,61.480000
09/11/2007,58.310000,58.310000,58.310000,58.310000
09/12/2007,57.220000,57.220000,57.220000,57.220000
09/13/2007,59.780000,59.780000,59.780000,59.780000
09/14/2007,59.750000,59.750000,59.750000,59.750000
09/17/2007,61.090000,61.090000,61.090000,61.090000
09/18/2007,52.590000,52.590000,52.590000,52.590000
09/19/2007,49.970000,49.970000,49.970000,49.970000
09/20/2007,50.810000,50.810000,50.810000,50.810000
09/21/2007,49.550000,49.550000,49.550000,49.550000
09/24/2007,47.230000,47.230000,47.230000,47.230000
09/25/2007,46.190000,46.190000,46.190000,46.190000
09/26/2007,44.740000,44.740000,44.740000,44.740000
09/27/2007,42.630000,42.630000,42.630000,42.630000
09/28/2007,46.350000,46.350000,46.350000,46.350000
10/01/2007,46.240000,46.240000,46.240000,46.240000
10/02/2007,47.380000,47.380000,47.380000,47.380000
10/03/2007,48.670000,48.670000,48.670000,48.670000
10/04/2007,47.350000,47.350000,47.350000,47.350000
10/05/2007,43.500000,43.500000,43.500000,43.500000
10/08/2007,43.890000,43.890000,43.890000,43.890000
10/09/2007,40.140000,40.140000,40.140000,40.140000
10/10/2007,41.660000,41.660000,41.660000,41.660000
10/11/2007,45.810000,45.810000,45.810000,45.810000
10/12/2007,43.890000,43.890000,43.890000,43.890000
10/15/2007,45.470000,45.470000,45.470000,45.470000
10/16/2007,48.130000,48.130000,48.130000,48.130000
10/17/2007,44.370000,44.370000,44.370000,44.370000
10/18/2007,43.680000,43.680000,43.680000,43.680000
10/19/2007,51.110000,51.110000,51.110000,51.110000
10/22/2007,49.470000,49.470000,49.470000,49.470000
10/23/2007,47.740000,47.740000,47.740000,47.740000
10/24/2007,46.810000,46.810000,46.810000,46.810000
10/25/2007,44.920000,44.920000,44.920000,44.920000
10/26/2007,41.500000,41.500000,41.500000,41.500000
10/29/2007,42.750000,42.750000,42.750000,42.750000
10/30/2007,45.210000,45.210000,45.210000,45.210000
10/31/2007,39.820000,39.820000,39.820000,39.820000
11/01/2007,46.190000,46.190000,46.190000,46.190000
11/02/2007,45.550000,45.550000,45.550000,45.550000
11/05/2007,46.830000,46.830000,46.830000,46.830000
11/06/2007,43.310000,43.310000,43.310000,43.310000
11/07/2007,49.730000,49.730000,49.730000,49.730000
11/08/2007,48.370000,48.370000,48.370000,48.370000
11/09/2007,51.250000,51.250000,51.250000,51.250000
11/12/2007,52.750000,52.750000,52.750000,52.750000
11/13/2007,45.500000,45.500000,45.500000,45.500000
11/14/2007,49.140000,49.140000,49.140000,49.140000
11/15/2007,53.440000,53.440000,53.440000,53.440000
11/16/2007,56.070000,56.070000,56.070000,56.070000
11/19/2007,54.040000,54.040000,54.040000,54.040000
11/20/2007,51.170000,51.170000,51.170000,51.170000
11/21/2007,54.120000,54.120000,54.120000,54.120000
11/23/2007,49.990000,49.990000,49.990000,49.990000
11/26/2007,55.580000,55.580000,55.580000,55.580000
11/27/2007,53.210000,53.210000,53.210000,53.210000
11/28/2007,50.670000,50.670000,50.670000,50.670000
11/29/2007,51.680000,51.680000,51.680000,51.680000
11/30/2007,52.470000,52.470000,52.470000,52.470000
12/03/2007,51.260000,51.260000,51.260000,51.260000
12/04/2007,53.830000,53.830000,53.830000,53.830000
12/05/2007,50.840000,50.840000,50.840000,50.840000
12/06/2007,48.340000,48.340000,48.340000,48.340000
12/07/2007,49.880000,49.880000,49.880000,49.880000
12/10/2007,49.270000,49.270000,49.270000,49.270000
12/11/2007,57.340000,57.340000,57.340000,57.340000
12/12/2007,51.510000,51.510000,51.510000,51.510000
12/13/2007,52.430000,52.430000,52.430000,52.430000
12/14/2007,53.510000,53.510000,53.510000,53.510000
12/17/2007,57.520000,57.520000,57.520000,57.520000
12/18/2007,53.240000,53.240000,53.240000,53.240000
12/19/2007,51.450000,51.450000,51.450000,51.450000
12/20/2007,48.510000,48.510000,48.510000,48.510000
12/21/2007,44.880000,44.880000,44.880000,44.880000
12/24/2007,43.710000,43.710000,43.710000,43.710000
12/26/2007,44.240000,44.240000,44.240000,44.240000
12/27/2007,48.750000,48.750000,48.750000,48.750000
12/28/2007,52.900000,52.900000,52.900000,52.900000
12/31/2007,55.020000,55.020000,55.020000,55.020000
01/02/2008,53.730000,53.730000,53.730000,53.730000
01/03/2008,50.790000,50.790000,50.790000,50.790000
01/04/2008,52.620000,52.620000,52.620000,52.620000
01/07/2008,51.020000,51.020000,51.020000,51.020000
01/08/2008,54.210000,54.210000,54.210000,54.210000
01/09/2008,50.810000,50.810000,50.810000,50.810000
01/10/2008,50.480000,50.480000,50.480000,50.480000
01/11/2008,49.970000,49.970000,49.970000,49.970000
01/14/2008,48.520000,48.520000,48.520000,48.520000
01/15/2008,49.530000,49.530000,49.530000,49.530000
01/16/2008,49.150000,49.150000,49.150000,49.150000
01/17/2008,53.540000,53.540000,53.540000,53.540000
01/18/2008,51.580000,51.580000,51.580000,51.580000
01/22/2008,53.830000,53.830000,53.830000,53.830000
01/23/2008,48.930000,48.930000,48.930000,48.930000
01/24/2008,50.340000,50.340000,50.340000,50.340000
01/25/2008,53.280000,53.280000,53.280000,53.280000
01/28/2008,52.070000,52.070000,52.070000,52.070000
01/29/2008,54.040000,54.040000,54.040000,54.040000
