Date,Close,High,Low,Open,Volume
2010-06-01,110.30000305175781,110.30000305175781,110.30000305175781,110.30000305175781,0
2010-06-02,105.19999694824219,105.19999694824219,105.19999694824219,105.19999694824219,0
2010-06-03,104.30000305175781,104.30000305175781,104.30000305175781,104.30000305175781,0
2010-06-04,106.4000015258789,106.4000015258789,106.4000015258789,106.4000015258789,0
2010-06-07,106.0999984741211,106.0999984741211,106.0999984741211,106.0999984741211,0
2010-06-08,108.69999694824219,108.69999694824219,108.69999694824219,108.69999694824219,0
2010-06-09,106.5999984741211,106.5999984741211,106.5999984741211,106.5999984741211,0
2010-06-10,103.30000305175781,103.30000305175781,103.30000305175781,103.30000305175781,0
2010-06-11,105.9000015258789,105.9000015258789,105.9000015258789,105.9000015258789,0
2010-06-14,102.9000015258789,102.9000015258789,102.9000015258789,102.9000015258789,0
2010-06-15,99.5999984741211,99.5999984741211,99.5999984741211,99.5999984741211,0
2010-06-16,96.0,96.0,96.0,96.0,0
2010-06-17,95.19999694824219,95.19999694824219,95.19999694824219,95.19999694824219,0
2010-06-18,94.4000015258789,94.4000015258789,94.4000015258789,94.4000015258789,0
2010-06-21,87.80000305175781,87.80000305175781,87.80000305175781,87.80000305175781,0
2010-06-22,85.9000015258789,85.9000015258789,85.9000015258789,85.9000015258789,0
2010-06-23,85.19999694824219,85.19999694824219,85.19999694824219,85.19999694824219,0
2010-06-24,85.4000015258789,85.4000015258789,85.4000015258789,85.4000015258789,0
2010-06-25,84.69999694824219,84.69999694824219,84.69999694824219,84.69999694824219,0
2010-06-28,84.19999694824219,84.19999694824219,84.19999694824219,84.19999694824219,0
2010-06-29,89.80000305175781,89.80000305175781,89.80000305175781,89.80000305175781,0
2010-06-30,89.69999694824219,89.69999694824219,89.69999694824219,89.69999694824219,0
2010-07-01,93.80000305175781,93.80000305175781,93.80000305175781,93.80000305175781,0
2010-07-02,88.19999694824219,88.19999694824219,88.19999694824219,88.19999694824219,0
2010-07-06,82.5999984741211,82.5999984741211,82.5999984741211,82.5999984741211,0
2010-07-07,86.30000305175781,86.30000305175781,86.30000305175781,86.30000305175781,0
2010-07-08,85.5,85.5,85.5,85.5,0
2010-07-09,85.0999984741211,85.0999984741211,85.0999984741211,85.0999984741211,0
2010-07-12,82.19999694824219,82.19999694824219,82.19999694824219,82.19999694824219,0
2010-07-13,80.30000305175781,80.30000305175781,80.30000305175781,80.30000305175781,0
2010-07-14,79.0,79.0,79.0,79.0,0
2010-07-15,78.0999984741211,78.0999984741211,78.0999984741211,78.0999984741211,0
2010-07-16,81.19999694824219,81.19999694824219,81.19999694824219,81.19999694824219,0
2010-07-19,79.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,0
2010-07-20,78.69999694824219,78.69999694824219,78.69999694824219,78.69999694824219,0
2010-07-21,78.4000015258789,78.4000015258789,78.4000015258789,78.4000015258789,0
2010-07-22,78.80000305175781,78.80000305175781,78.80000305175781,78.80000305175781,0
2010-07-23,78.9000015258789,78.9000015258789,78.9000015258789,78.9000015258789,0
2010-07-26,77.30000305175781,77.30000305175781,77.30000305175781,77.30000305175781,0
2010-07-27,77.0999984741211,77.0999984741211,77.0999984741211,77.0999984741211,0
2010-07-28,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,0
2010-07-29,75.9000015258789,75.9000015258789,75.9000015258789,75.9000015258789,0
2010-07-30,78.19999694824219,78.19999694824219,78.19999694824219,78.19999694824219,0
2010-08-02,77.5999984741211,77.5999984741211,77.5999984741211,77.5999984741211,0
2010-08-03,81.0999984741211,81.0999984741211,81.0999984741211,81.0999984741211,0
2010-08-04,85.9000015258789,85.9000015258789,85.9000015258789,85.9000015258789,0
2010-08-05,84.0,84.0,84.0,84.0,0
2010-08-06,80.4000015258789,80.4000015258789,80.4000015258789,80.4000015258789,0
2010-08-09,79.80000305175781,79.80000305175781,79.80000305175781,79.80000305175781,0
2010-08-10,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,0
2010-08-11,76.19999694824219,76.19999694824219,76.19999694824219,76.19999694824219,0
2010-08-12,81.4000015258789,81.4000015258789,81.4000015258789,81.4000015258789,0
2010-08-13,84.30000305175781,84.30000305175781,84.30000305175781,84.30000305175781,0
2010-08-16,92.80000305175781,92.80000305175781,92.80000305175781,92.80000305175781,0
2010-08-17,90.9000015258789,90.9000015258789,90.9000015258789,90.9000015258789,0
2010-08-18,87.5,87.5,87.5,87.5,0
2010-08-19,91.0,91.0,91.0,91.0,0
2010-08-20,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,0
2010-08-23,95.5,95.5,95.5,95.5,0
2010-08-24,97.5999984741211,97.5999984741211,97.5999984741211,97.5999984741211,0
2010-08-25,100.69999694824219,100.69999694824219,100.69999694824219,100.69999694824219,0
2010-08-26,104.4000015258789,104.4000015258789,104.4000015258789,104.4000015258789,0
2010-08-27,109.19999694824219,109.19999694824219,109.19999694824219,109.19999694824219,0
2010-08-30,109.69999694824219,109.69999694824219,109.69999694824219,109.69999694824219,0
2010-08-31,103.69999694824219,103.69999694824219,103.69999694824219,103.69999694824219,0
2010-09-01,110.0999984741211,110.0999984741211,110.0999984741211,110.0999984741211,0
2010-09-02,103.19999694824219,103.19999694824219,103.19999694824219,103.19999694824219,0
2010-09-03,95.30000305175781,95.30000305175781,95.30000305175781,95.30000305175781,0
2010-09-07,98.19999694824219,98.19999694824219,98.19999694824219,98.19999694824219,0
2010-09-08,100.9000015258789,100.9000015258789,100.9000015258789,100.9000015258789,0
2010-09-09,104.9000015258789,104.9000015258789,104.9000015258789,104.9000015258789,0
2010-09-10,107.30000305175781,107.30000305175781,107.30000305175781,107.30000305175781,0
2010-09-13,105.5,105.5,105.5,105.5,0
2010-09-14,102.4000015258789,102.4000015258789,102.4000015258789,102.4000015258789,0
2010-09-15,102.69999694824219,102.69999694824219,102.69999694824219,102.69999694824219,0
2010-09-16,103.80000305175781,103.80000305175781,103.80000305175781,103.80000305175781,0
2010-09-17,103.5999984741211,103.5999984741211,103.5999984741211,103.5999984741211,0
2010-09-20,103.5999984741211,103.5999984741211,103.5999984741211,103.5999984741211,0
2010-09-21,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,0
2010-09-22,89.80000305175781,89.80000305175781,89.80000305175781,89.80000305175781,0
2010-09-23,88.69999694824219,88.69999694824219,88.69999694824219,88.69999694824219,0
2010-09-24,83.69999694824219,83.69999694824219,83.69999694824219,83.69999694824219,0
2010-09-27,85.69999694824219,85.69999694824219,85.69999694824219,85.69999694824219,0
2010-09-28,84.5999984741211,84.5999984741211,84.5999984741211,84.5999984741211,0
2010-09-29,85.5999984741211,85.5999984741211,85.5999984741211,85.5999984741211,0
2010-09-30,85.0999984741211,85.0999984741211,85.0999984741211,85.0999984741211,0
2010-10-01,86.5,86.5,86.5,86.5,0
2010-10-04,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219,0
2010-10-05,89.19999694824219,89.19999694824219,89.19999694824219,89.19999694824219,0
2010-10-06,90.4000015258789,90.4000015258789,90.4000015258789,90.4000015258789,0
2010-10-07,87.80000305175781,87.80000305175781,87.80000305175781,87.80000305175781,0
2010-10-08,80.0999984741211,80.0999984741211,80.0999984741211,80.0999984741211,0
2010-10-12,78.30000305175781,78.30000305175781,78.30000305175781,78.30000305175781,0
2010-10-13,81.30000305175781,81.30000305175781,81.30000305175781,81.30000305175781,0
2010-10-14,84.5999984741211,84.5999984741211,84.5999984741211,84.5999984741211,0
2010-10-15,88.0999984741211,88.0999984741211,88.0999984741211,88.0999984741211,0
2010-10-18,89.5,89.5,89.5,89.5,0
2010-10-19,88.5999984741211,88.5999984741211,88.5999984741211,88.5999984741211,0
2010-10-20,87.0999984741211,87.0999984741211,87.0999984741211,87.0999984741211,0
2010-10-21,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2010-10-22,92.4000015258789,92.4000015258789,92.4000015258789,92.4000015258789,0
2010-10-25,90.30000305175781,90.30000305175781,90.30000305175781,90.30000305175781,0
2010-10-26,97.4000015258789,97.4000015258789,97.4000015258789,97.4000015258789,0
2010-10-27,99.9000015258789,99.9000015258789,99.9000015258789,99.9000015258789,0
2010-10-28,98.69999694824219,98.69999694824219,98.69999694824219,98.69999694824219,0
2010-10-29,99.80000305175781,99.80000305175781,99.80000305175781,99.80000305175781,0
2010-11-01,98.69999694824219,98.69999694824219,98.69999694824219,98.69999694824219,0
2010-11-02,98.30000305175781,98.30000305175781,98.30000305175781,98.30000305175781,0
2010-11-03,83.0999984741211,83.0999984741211,83.0999984741211,83.0999984741211,0
2010-11-04,82.0999984741211,82.0999984741211,82.0999984741211,82.0999984741211,0
2010-11-05,81.69999694824219,81.69999694824219,81.69999694824219,81.69999694824219,0
2010-11-08,82.5,82.5,82.5,82.5,0
2010-11-09,90.4000015258789,90.4000015258789,90.4000015258789,90.4000015258789,0
2010-11-10,91.5999984741211,91.5999984741211,91.5999984741211,91.5999984741211,0
2010-11-12,97.69999694824219,97.69999694824219,97.69999694824219,97.69999694824219,0
2010-11-15,103.9000015258789,103.9000015258789,103.9000015258789,103.9000015258789,0
2010-11-16,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,0
2010-11-17,95.0999984741211,95.0999984741211,95.0999984741211,95.0999984741211,0
2010-11-18,98.5999984741211,98.5999984741211,98.5999984741211,98.5999984741211,0
2010-11-19,94.5,94.5,94.5,94.5,0
2010-11-22,90.5999984741211,90.5999984741211,90.5999984741211,90.5999984741211,0
2010-11-23,90.80000305175781,90.80000305175781,90.80000305175781,90.80000305175781,0
2010-11-24,101.0,101.0,101.0,101.0,0
2010-11-26,100.80000305175781,100.80000305175781,100.80000305175781,100.80000305175781,0
2010-11-29,100.4000015258789,100.4000015258789,100.4000015258789,100.4000015258789,0
2010-11-30,101.9000015258789,101.9000015258789,101.9000015258789,101.9000015258789,0
2010-12-01,110.0999984741211,110.0999984741211,110.0999984741211,110.0999984741211,0
2010-12-02,109.30000305175781,109.30000305175781,109.30000305175781,109.30000305175781,0
2010-12-03,102.69999694824219,102.69999694824219,102.69999694824219,102.69999694824219,0
2010-12-06,98.19999694824219,98.19999694824219,98.19999694824219,98.19999694824219,0
2010-12-07,110.4000015258789,110.4000015258789,110.4000015258789,110.4000015258789,0
2010-12-08,112.0999984741211,112.0999984741211,112.0999984741211,112.0999984741211,0
2010-12-09,109.0,109.0,109.0,109.0,0
2010-12-10,110.80000305175781,110.80000305175781,110.80000305175781,110.80000305175781,0
2010-12-13,110.4000015258789,110.4000015258789,110.4000015258789,110.4000015258789,0
2010-12-14,118.4000015258789,118.4000015258789,118.4000015258789,118.4000015258789,0
2010-12-15,125.19999694824219,125.19999694824219,125.19999694824219,125.19999694824219,0
2010-12-16,122.69999694824219,122.69999694824219,122.69999694824219,122.69999694824219,0
2010-12-17,119.0999984741211,119.0999984741211,119.0999984741211,119.0999984741211,0
2010-12-20,112.69999694824219,112.69999694824219,112.69999694824219,112.69999694824219,0
2010-12-21,104.19999694824219,104.19999694824219,104.19999694824219,104.19999694824219,0
2010-12-22,106.4000015258789,106.4000015258789,106.4000015258789,106.4000015258789,0
2010-12-23,106.80000305175781,106.80000305175781,106.80000305175781,106.80000305175781,0
2010-12-27,106.0999984741211,106.0999984741211,106.0999984741211,106.0999984741211,0
2010-12-28,110.19999694824219,110.19999694824219,110.19999694824219,110.19999694824219,0
2010-12-29,111.30000305175781,111.30000305175781,111.30000305175781,111.30000305175781,0
2010-12-30,111.30000305175781,111.30000305175781,111.30000305175781,111.30000305175781,0
2010-12-31,110.4000015258789,110.4000015258789,110.4000015258789,110.4000015258789,0
2011-01-03,105.9000015258789,105.9000015258789,105.9000015258789,105.9000015258789,0
2011-01-04,102.80000305175781,102.80000305175781,102.80000305175781,102.80000305175781,0
2011-01-05,116.19999694824219,116.19999694824219,116.19999694824219,116.19999694824219,0
2011-01-06,112.9000015258789,112.9000015258789,112.9000015258789,112.9000015258789,0
2011-01-07,107.5,107.5,107.5,107.5,0
2011-01-10,102.5,102.5,102.5,102.5,0
2011-01-11,100.30000305175781,100.30000305175781,100.30000305175781,100.30000305175781,0
2011-01-12,98.30000305175781,98.30000305175781,98.30000305175781,98.30000305175781,0
2011-01-13,96.4000015258789,96.4000015258789,96.4000015258789,96.4000015258789,0
2011-01-14,96.4000015258789,96.4000015258789,96.4000015258789,96.4000015258789,0
2011-01-18,97.5999984741211,97.5999984741211,97.5999984741211,97.5999984741211,0
2011-01-19,93.4000015258789,93.4000015258789,93.4000015258789,93.4000015258789,0
2011-01-20,97.80000305175781,97.80000305175781,97.80000305175781,97.80000305175781,0
2011-01-21,95.30000305175781,95.30000305175781,95.30000305175781,95.30000305175781,0
2011-01-24,93.69999694824219,93.69999694824219,93.69999694824219,93.69999694824219,0
2011-01-25,93.5,93.5,93.5,93.5,0
2011-01-26,93.30000305175781,93.30000305175781,93.30000305175781,93.30000305175781,0
2011-01-27,93.19999694824219,93.19999694824219,93.19999694824219,93.19999694824219,0
2011-01-28,90.30000305175781,90.30000305175781,90.30000305175781,90.30000305175781,0
2011-01-31,96.19999694824219,96.19999694824219,96.19999694824219,96.19999694824219,0
2011-02-01,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,0
2011-02-02,102.5,102.5,102.5,102.5,0
2011-02-03,102.30000305175781,102.30000305175781,102.30000305175781,102.30000305175781,0
2011-02-04,105.0999984741211,105.0999984741211,105.0999984741211,105.0999984741211,0
2011-02-07,101.4000015258789,101.4000015258789,101.4000015258789,101.4000015258789,0
2011-02-08,101.19999694824219,101.19999694824219,101.19999694824219,101.19999694824219,0
2011-02-09,99.30000305175781,99.30000305175781,99.30000305175781,99.30000305175781,0
2011-02-10,100.5,100.5,100.5,100.5,0
2011-02-11,97.19999694824219,97.19999694824219,97.19999694824219,97.19999694824219,0
2011-02-14,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,0
2011-02-15,94.69999694824219,94.69999694824219,94.69999694824219,94.69999694824219,0
2011-02-16,95.5,95.5,95.5,95.5,0
2011-02-17,94.4000015258789,94.4000015258789,94.4000015258789,94.4000015258789,0
2011-02-18,94.30000305175781,94.30000305175781,94.30000305175781,94.30000305175781,0
2011-02-22,97.30000305175781,97.30000305175781,97.30000305175781,97.30000305175781,0
2011-02-23,96.69999694824219,96.69999694824219,96.69999694824219,96.69999694824219,0
2011-02-24,96.9000015258789,96.9000015258789,96.9000015258789,96.9000015258789,0
2011-02-25,93.0999984741211,93.0999984741211,93.0999984741211,93.0999984741211,0
2011-02-28,90.5,90.5,90.5,90.5,0
2011-03-01,97.5,97.5,97.5,97.5,0
2011-03-02,96.5999984741211,96.5999984741211,96.5999984741211,96.5999984741211,0
2011-03-03,100.4000015258789,100.4000015258789,100.4000015258789,100.4000015258789,0
2011-03-04,94.5999984741211,94.5999984741211,94.5999984741211,94.5999984741211,0
2011-03-07,94.5999984741211,94.5999984741211,94.5999984741211,94.5999984741211,0
2011-03-08,91.19999694824219,91.19999694824219,91.19999694824219,91.19999694824219,0
2011-03-09,90.9000015258789,90.9000015258789,90.9000015258789,90.9000015258789,0
2011-03-10,94.19999694824219,94.19999694824219,94.19999694824219,94.19999694824219,0
2011-03-11,91.69999694824219,91.69999694824219,91.69999694824219,91.69999694824219,0
2011-03-14,90.80000305175781,90.80000305175781,90.80000305175781,90.80000305175781,0
2011-03-15,94.5999984741211,94.5999984741211,94.5999984741211,94.5999984741211,0
2011-03-16,103.5999984741211,103.5999984741211,103.5999984741211,103.5999984741211,0
2011-03-17,103.69999694824219,103.69999694824219,103.69999694824219,103.69999694824219,0
2011-03-18,100.30000305175781,100.30000305175781,100.30000305175781,100.30000305175781,0
2011-03-21,95.5999984741211,95.5999984741211,95.5999984741211,95.5999984741211,0
2011-03-22,91.9000015258789,91.9000015258789,91.9000015258789,91.9000015258789,0
2011-03-23,91.69999694824219,91.69999694824219,91.69999694824219,91.69999694824219,0
2011-03-24,90.0999984741211,90.0999984741211,90.0999984741211,90.0999984741211,0
2011-03-25,93.5,93.5,93.5,93.5,0
2011-03-28,93.80000305175781,93.80000305175781,93.80000305175781,93.80000305175781,0
2011-03-29,91.80000305175781,91.80000305175781,91.80000305175781,91.80000305175781,0
2011-03-30,89.5999984741211,89.5999984741211,89.5999984741211,89.5999984741211,0
2011-03-31,90.9000015258789,90.9000015258789,90.9000015258789,90.9000015258789,0
2011-04-01,87.5,87.5,87.5,87.5,0
2011-04-04,85.4000015258789,85.4000015258789,85.4000015258789,85.4000015258789,0
2011-04-05,85.0999984741211,85.0999984741211,85.0999984741211,85.0999984741211,0
2011-04-06,89.69999694824219,89.69999694824219,89.69999694824219,89.69999694824219,0
2011-04-07,88.80000305175781,88.80000305175781,88.80000305175781,88.80000305175781,0
2011-04-08,88.5,88.5,88.5,88.5,0
2011-04-11,85.80000305175781,85.80000305175781,85.80000305175781,85.80000305175781,0
2011-04-12,85.19999694824219,85.19999694824219,85.19999694824219,85.19999694824219,0
2011-04-13,83.9000015258789,83.9000015258789,83.9000015258789,83.9000015258789,0
2011-04-14,82.19999694824219,82.19999694824219,82.19999694824219,82.19999694824219,0
2011-04-15,81.5,81.5,81.5,81.5,0
2011-04-18,82.80000305175781,82.80000305175781,82.80000305175781,82.80000305175781,0
2011-04-19,80.19999694824219,80.19999694824219,80.19999694824219,80.19999694824219,0
2011-04-20,77.4000015258789,77.4000015258789,77.4000015258789,77.4000015258789,0
2011-04-21,76.5999984741211,76.5999984741211,76.5999984741211,76.5999984741211,0
2011-04-25,74.80000305175781,74.80000305175781,74.80000305175781,74.80000305175781,0
2011-04-26,81.30000305175781,81.30000305175781,81.30000305175781,81.30000305175781,0
2011-04-27,79.19999694824219,79.19999694824219,79.19999694824219,79.19999694824219,0
2011-04-28,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,0
2011-04-29,76.80000305175781,76.80000305175781,76.80000305175781,76.80000305175781,0
2011-05-02,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,0
2011-05-03,80.0999984741211,80.0999984741211,80.0999984741211,80.0999984741211,0
2011-05-04,80.19999694824219,80.19999694824219,80.19999694824219,80.19999694824219,0
2011-05-05,83.4000015258789,83.4000015258789,83.4000015258789,83.4000015258789,0
2011-05-06,84.0999984741211,84.0999984741211,84.0999984741211,84.0999984741211,0
2011-05-09,82.4000015258789,82.4000015258789,82.4000015258789,82.4000015258789,0
2011-05-10,80.0999984741211,80.0999984741211,80.0999984741211,80.0999984741211,0
2011-05-11,83.19999694824219,83.19999694824219,83.19999694824219,83.19999694824219,0
2011-05-12,81.9000015258789,81.9000015258789,81.9000015258789,81.9000015258789,0
2011-05-13,82.0999984741211,82.0999984741211,82.0999984741211,82.0999984741211,0
2011-05-16,80.30000305175781,80.30000305175781,80.30000305175781,80.30000305175781,0
2011-05-17,78.0999984741211,78.0999984741211,78.0999984741211,78.0999984741211,0
2011-05-18,77.9000015258789,77.9000015258789,77.9000015258789,77.9000015258789,0
