Date,close,ret
2015-12-18,2005.550048828125,-0.01779722000676376
2016-01-04,2012.6600341796875,-0.015303731089594375
2016-01-06,1990.260009765625,-0.013115396702646942
2016-01-07,1943.0899658203125,-0.023700443014411654
2016-01-13,1890.280029296875,-0.024965452304219538
2016-01-15,1880.3299560546875,-0.021599098001850003
2016-01-25,1877.0799560546875,-0.015637982053378963
2016-02-02,1903.030029296875,-0.018743090830274922
2016-02-05,1880.050048828125,-0.018481246310869337
2016-02-08,1853.43994140625,-0.014153935656373462
2016-06-24,2037.4100341796875,-0.035919799994431734
2016-06-27,2000.5400390625,-0.01809650217612302
2016-09-09,2127.81005859375,-0.02452206896667508
2016-09-13,2127.02001953125,-0.014830674258895948
2017-05-17,2357.030029296875,-0.018178214414433458
2017-08-10,2438.2099609375,-0.014474441722801767
2017-08-17,2430.010009765625,-0.015436952160958639
2018-02-02,2762.1298828125,-0.02120854792396809
2018-02-05,2648.93994140625,-0.04097922480422822
2018-02-08,2581.0,-0.03753641975808808
2018-03-01,2677.669921875,-0.013324399541987275
2018-03-19,2712.919921875,-0.014204195388793028
2018-03-22,2643.68994140625,-0.025162888405856454
2018-03-23,2588.260009765625,-0.02096688071186603
2018-03-27,2612.6201171875,-0.017276308813847896
2018-04-02,2581.8798828125,-0.022337423560165104
2018-04-06,2604.469970703125,-0.021920248779842444
2018-04-24,2634.56005859375,-0.01338056164164636
2018-06-25,2717.070068359375,-0.013724668973416176
2018-10-10,2785.679931640625,-0.0328642290012785
2018-10-11,2728.3701171875,-0.02057300761734404
2018-10-18,2768.780029296875,-0.014391922356395415
2018-10-24,2656.10009765625,-0.030864433977743855
2018-10-26,2658.68994140625,-0.017327264039978307
2018-11-12,2726.219970703125,-0.01970148934024063
2018-11-19,2690.72998046875,-0.01664310858849427
2018-11-20,2641.889892578125,-0.01815124083246611
2018-12-04,2700.06005859375,-0.03236490314939877
2018-12-07,2633.080078125,-0.023320118765389863
2018-12-14,2599.949951171875,-0.019086709555430348
2018-12-17,2545.93994140625,-0.020773480559224233
2018-12-19,2506.9599609375,-0.01539571453679811
2018-12-20,2467.419921875,-0.01577210632742365
2018-12-21,2416.6201171875,-0.020588228309714296
2018-12-24,2351.10009765625,-0.027112254452099527
2019-01-03,2447.889892578125,-0.02475673039503723
2019-01-22,2632.89990234375,-0.014157306164566674
2019-03-22,2800.7099609375,-0.018974501239482744
2019-05-07,2884.050048828125,-0.016511651392423388
2019-05-13,2811.8701171875,-0.02413055719884427
2019-05-31,2752.06005859375,-0.01319537280847849
2019-08-05,2844.739990234375,-0.0297778200029859
2019-08-14,2840.60009765625,-0.029292752911742603
2019-08-23,2847.110107421875,-0.025946336754618105
2019-10-02,2887.610107421875,-0.017903202985502964
2019-10-08,2893.06005859375,-0.015560819201407838
2020-01-27,3243.6298828125,-0.015730711659182384
2020-01-31,3225.52001953125,-0.01770582037552626
2020-02-24,3225.889892578125,-0.03351362667122315
2020-02-25,3128.2099609375,-0.030279995565056117
2020-02-27,2978.760009765625,-0.04416324258407911
2020-03-03,3003.3701171875,-0.028107896121075893
2020-03-05,3023.93994140625,-0.033922077046888544
2020-03-06,2972.3701171875,-0.01705385200037013
2020-03-09,2746.56005859375,-0.07596969747745097
2020-03-11,2741.3798828125,-0.048868445131273974
2020-03-12,2480.639892578125,-0.09511268097833658
2020-03-16,2386.1298828125,-0.11984055240393443
2020-03-18,2398.10009765625,-0.051830762729157875
2020-03-20,2304.919921875,-0.04335951230846191
2020-03-23,2237.39990234375,-0.02929386782180443
2020-03-27,2541.469970703125,-0.033687352562252526
2020-03-31,2584.590087890625,-0.016012721914555605
2020-04-01,2470.5,-0.04414243033166543
2020-04-03,2488.64990234375,-0.015137125124949469
2020-04-15,2783.360107421875,-0.022030438529415775
2020-04-20,2823.159912109375,-0.01788104803401469
2020-04-21,2736.56005859375,-0.030674795694063395
2020-05-01,2830.7099609375,-0.028059034078492195
2020-05-12,2870.1201171875,-0.020500317528877154
2020-05-13,2820.0,-0.01746272460422804
2020-06-11,3002.10009765625,-0.05894405927443824
2020-06-24,3050.330078125,-0.025855145939064572
2020-06-26,3009.050048828125,-0.024226905044785974
2020-09-03,3455.06005859375,-0.03512584371534122
2020-09-08,3331.840087890625,-0.027756342102360998
2020-09-10,3339.18994140625,-0.01758479659017942
2020-09-23,3236.919921875,-0.023721455093028143
2020-10-06,3360.969970703125,-0.013973515692226712
2020-10-19,3426.919921875,-0.016329861778318078
2020-10-26,3400.969970703125,-0.018589516294535646
2020-10-28,3271.030029296875,-0.035287878760604796
2021-01-04,3700.64990234375,-0.014754827521051062
2021-01-27,3750.77001953125,-0.025677883699462
2021-01-29,3714.239990234375,-0.019311475173124593
2021-02-25,3829.340087890625,-0.02447880752512621
2021-03-03,3819.719970703125,-0.01306622187199813
2021-03-04,3768.469970703125,-0.013417213930100202
2021-03-18,3915.4599609375,-0.014760539319459198
2021-05-12,4063.0400390625,-0.021449400664502738
2021-06-18,4166.4501953125,-0.013124468779900589
2021-07-19,4258.490234375,-0.015869512427409305
2021-09-20,4357.72998046875,-0.01697731100841482
2021-09-28,4352.6298828125,-0.020364110556098214
2021-11-26,4594.6201171875,-0.022724822637582465
2021-11-30,4567.0,-0.01896131033450521
2022-01-05,4700.580078125,-0.019392757790687165
2022-01-13,4659.02978515625,-0.0142436152864307
2022-01-18,4577.10986328125,-0.018387945694007368
2022-01-21,4397.93994140625,-0.018914821867908604
2022-02-03,4477.43994140625,-0.024391082077444004
2022-02-10,4504.080078125,-0.01811572566845976
2022-02-11,4418.64013671875,-0.01896945434456343
2022-02-17,4380.259765625,-0.021173138152195015
2022-02-23,4225.5,-0.018412122845487655
2022-03-01,4306.259765625,-0.015473503680411893
2022-03-07,4201.08984375,-0.029518158313449172
2022-03-31,4530.41015625,-0.015652540713177343
2022-04-11,4412.52978515625,-0.01687729010355421
2022-04-21,4393.66015625,-0.014752948498371943
2022-04-22,4271.77978515625,-0.027740054250753654
2022-04-26,4175.2001953125,-0.028146308431003852
2022-04-29,4131.93017578125,-0.036284507106413955
2022-05-05,4146.8701171875,-0.035649708609806985
2022-05-09,3991.239990234375,-0.03203710063235676
2022-05-11,3935.179931640625,-0.01646320750393837
2022-05-18,3923.679931640625,-0.04039526078745259
2022-06-03,4108.5400390625,-0.016347313992415624
2022-06-09,4017.820068359375,-0.02379869397635359
2022-06-10,3900.860107421875,-0.029110303335524668
2022-06-13,3749.6298828125,-0.038768430665237275
2022-06-16,3666.77001953125,-0.03251195148816344
2022-06-28,3821.550048828125,-0.020143036075892073
2022-08-22,4137.990234375,-0.0214000649197158
2022-08-26,4057.659912109375,-0.03368805871951874
2022-09-13,3932.68994140625,-0.0432366134006168
2022-09-21,3789.929931640625,-0.017116493600784488
2022-09-23,3693.22998046875,-0.017232619015461026
2022-09-29,3640.469970703125,-0.021126437880238824
2022-09-30,3585.6201171875,-0.015066695771983274
2022-10-07,3639.659912109375,-0.028003617786773516
2022-10-14,3583.070068359375,-0.02366266361565439
2022-11-02,3759.68994140625,-0.02500198485734284
2022-11-09,3748.570068359375,-0.02077788695478977
2022-11-28,3963.93994140625,-0.015444192913123267
2022-12-05,3998.840087890625,-0.017894212283564803
2022-12-06,3941.260009765625,-0.014399194981406072
2022-12-15,3895.75,-0.024921675023714007
2022-12-22,3822.389892578125,-0.01445169956861636
2023-01-18,3928.860107421875,-0.015562598500411085
2023-02-16,4090.409912109375,-0.013788741489130674
2023-02-21,3997.340087890625,-0.020041234255327334
2023-03-07,3986.3701171875,-0.015326919115337678
2023-03-09,3918.320068359375,-0.01845935787384867
2023-03-10,3861.590087890625,-0.01447813845705137
2023-03-22,3936.969970703125,-0.01646322377571363
2023-04-25,4071.6298828125,-0.015810858882773227
2023-08-02,4513.39013671875,-0.013839541336347905
2023-08-24,4376.31005859375,-0.013457974663146133
2023-09-21,4330.0,-0.01640093410321941
2023-09-26,4273.52978515625,-0.014734533990868215
2023-10-03,4229.4501953125,-0.013744071674259506
2023-10-18,4314.60009765625,-0.013399820506516447
2023-10-25,4186.77001953125,-0.014339628627712542
2023-12-20,4698.35009765625,-0.014684266911006771
2024-01-31,4845.64990234375,-0.016105744611597972
2024-02-13,4953.169921875,-0.013674255653625456
2024-04-12,5123.41015625,-0.01455068829580164
2024-04-30,5035.68994140625,-0.01573051358686217
2024-07-17,5588.27001953125,-0.013927543241993745
2024-07-24,5427.1298828125,-0.02314909375473495
2024-08-01,5446.68017578125,-0.013693502993456064
2024-08-02,5346.56005859375,-0.018381860868696753
2024-08-05,5186.330078125,-0.02996879838863975
2024-09-03,5528.93017578125,-0.02115107439771169
2024-09-06,5408.419921875,-0.01726024985928465
2024-10-31,5705.4501953125,-0.018614700871699585
2024-11-15,5870.6201171875,-0.013203489851361216
2024-12-18,5872.16015625,-0.02949284635160343
2025-01-10,5827.0400390625,-0.01541164380306681
2025-01-27,6012.27978515625,-0.014580715690809543
2025-02-21,6013.1298828125,-0.01706412670256352
2025-02-27,5861.56982421875,-0.015864553655509872
2025-03-03,5849.72021484375,-0.0175967394669998
2025-03-06,5738.52001953125,-0.017819007085749905
2025-03-10,5614.56005859375,-0.0269730913054258
2025-03-13,5521.52001953125,-0.013890984206835322
2025-03-28,5580.93994140625,-0.01973722070834405
2025-04-03,5396.52001953125,-0.04839563335990149
2025-04-04,5074.080078125,-0.05974960534553109
2025-04-08,4982.77001953125,-0.015700524562941354
2025-04-10,5268.0498046875,-0.03460757958472693
2025-04-16,5275.7001953125,-0.0224083715440897
2025-04-21,5158.2001953125,-0.023567493023827546
2025-05-21,5844.60986328125,-0.01613513066101424
2025-08-01,6238.009765625,-0.015992133140148468
2025-10-10,6552.509765625,-0.02711167321141361
2025-11-13,6737.490234375,-0.01655685496159698
2025-11-20,6538.759765625,-0.015567283563270418
2026-01-20,6796.85986328125,-0.02062675805627745
2026-02-12,6832.759765625,-0.01566101212770199
2026-03-06,6740.02001953125,-0.013276795812569242
2026-03-12,6672.6201171875,-0.015227676506708532
2026-03-18,6624.7001953125,-0.013607567880073446
2026-03-20,6506.47998046875,-0.015138182356779217
2026-03-26,6477.16015625,-0.017406172392416708
2026-03-27,6368.85009765625,-0.01672184352107431
2026-06-05,7383.740234375,-0.026445361894386843
