Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2013-01-18,V (Oct 2013),0,0,0,0,0,0,0,0,0
2013-01-22,V (Oct 2013),0,0,0,0,0,0,0,0,0
2013-01-23,V (Oct 2013),20.1000,20.1000,19.8500,20.1000,0,0,3,0,3
2013-01-24,V (Oct 2013),20.0500,20.2500,19.8800,20.1000,0,0,37,0,29
2013-01-25,V (Oct 2013),19.9500,20.0500,19.8000,19.8700,0,0,120,0,153
2013-01-28,V (Oct 2013),19.9500,20.0500,19.8200,19.8200,0,0,81,0,148
2013-01-29,V (Oct 2013),19.9300,20.0500,19.6500,19.6800,0,0,107,0,205
2013-01-30,V (Oct 2013),19.8000,20.0000,19.6400,20.0000,0,0,40,0,230
2013-01-31,V (Oct 2013),19.9000,20.0500,19.8000,20.0500,0,0,21,0,240
2013-02-01,V (Oct 2013),20.0000,20.0500,19.8000,20.0000,0,0,220,0,368
2013-02-04,V (Oct 2013),20.2000,20.4000,19.9500,20.4000,0,0,24,0,378
2013-02-05,V (Oct 2013),20.1300,20.1500,19.8500,20.1000,0,0,31,0,379
2013-02-06,V (Oct 2013),19.9000,20.3500,19.9000,20.0500,0,0,39,0,382
2013-02-07,V (Oct 2013),19.8500,20.4000,19.8500,20.0500,0,0,29,0,383
2013-02-08,V (Oct 2013),20.0500,20.0500,19.7400,19.7700,0,0,43,0,407
2013-02-11,V (Oct 2013),20.1500,20.1500,19.4500,19.5200,0,0,69,0,423
2013-02-12,V (Oct 2013),19.6500,19.6500,19.3500,19.4600,0,0,53,0,439
2013-02-13,V (Oct 2013),19.3500,19.6000,19.3300,19.4300,0,0,89,0,489
2013-02-14,V (Oct 2013),19.7500,19.7500,19.4300,19.4500,0,0,99,0,528
2013-02-15,V (Oct 2013),19.5000,19.6000,19.4000,19.5500,0,0,92,0,562
2013-02-19,V (Oct 2013),19.4500,19.4500,19.1400,19.1500,0,0,133,0,599
2013-02-20,V (Oct 2013),19.0500,19.5200,19.0000,19.5200,0,0,330,0,799
2013-02-21,V (Oct 2013),19.5000,19.7000,19.3200,19.7000,0,0,621,0,977
2013-02-22,V (Oct 2013),19.6500,19.6500,19.2400,19.4500,0,0,536,0,1154
2013-02-25,V (Oct 2013),19.2000,20.1000,18.9400,19.5800,0,0,1267,0,1536
2013-02-26,V (Oct 2013),19.6500,19.8000,19.2400,19.6000,0,0,966,0,1527
2013-02-27,V (Oct 2013),19.6000,19.6200,19.0800,19.2400,0,0,875,0,1807
2013-02-28,V (Oct 2013),19.0300,19.5200,18.9400,19.4100,0,0,626,0,1867
2013-03-01,V (Oct 2013),19.5000,19.5900,19.1300,19.4000,0,0,411,0,1951
2013-03-04,V (Oct 2013),19.4000,19.5700,19.0500,19.2000,0,0,158,0,1970
2013-03-05,V (Oct 2013),18.9500,19.0900,18.7500,18.9000,0,0,1116,0,2398
2013-03-06,V (Oct 2013),18.7500,18.9500,18.7100,18.7500,0,0,373,0,2490
2013-03-07,V (Oct 2013),18.7500,18.8000,18.6500,18.7000,0,0,621,0,2591
2013-03-08,V (Oct 2013),18.6800,18.8500,18.4900,18.6000,0,0,845,0,2814
2013-03-11,V (Oct 2013),18.7800,18.8500,18.5800,18.5800,0,0,914,0,3140
2013-03-12,V (Oct 2013),18.6500,19.0200,18.6000,18.7000,0,0,931,0,3465
2013-03-13,V (Oct 2013),18.8700,18.9800,18.7100,18.8400,0,0,325,0,3554
2013-03-14,V (Oct 2013),18.8500,18.9500,18.7000,18.7700,0,0,991,0,4137
2013-03-15,V (Oct 2013),18.7200,18.9400,18.7000,18.7900,0,0,296,0,4144
2013-03-18,V (Oct 2013),19.2500,19.3500,18.8500,19.0000,0,0,349,0,4174
2013-03-19,V (Oct 2013),18.9000,19.4000,18.7900,19.1500,0,0,1552,0,4184
2013-03-20,V (Oct 2013),18.9700,19.0500,18.6000,19.0400,0,0,1580,1,4755
2013-03-21,V (Oct 2013),19.0500,19.3000,18.9500,19.1500,0,0,1600,0,5021
2013-03-22,V (Oct 2013),19.0400,19.2000,18.9500,19.1900,0,0,1573,0,5527
2013-03-25,V (Oct 2013),18.8500,19.3000,18.7500,18.8400,0,0,2105,9,5677
2013-03-26,V (Oct 2013),18.7500,18.8500,18.5500,18.7800,0,0,1926,9,6065
2013-03-27,V (Oct 2013),19.0000,19.1000,18.7000,18.8300,0,0,1853,0,6494
2013-03-28,V (Oct 2013),18.7300,18.9500,18.7300,18.8800,0,0,1217,18,6883
2013-04-01,V (Oct 2013),18.8500,19.1000,18.8000,19.0800,0,0,1186,0,7219
2013-04-02,V (Oct 2013),18.9500,18.9500,18.6500,18.8300,0,0,2725,0,7987
2013-04-03,V (Oct 2013),18.8000,19.0000,18.6900,18.9400,0,0,2728,0,8623
2013-04-04,V (Oct 2013),18.8500,19.1500,18.7500,18.8600,0,0,3720,0,9299
2013-04-05,V (Oct 2013),19.0700,19.4500,18.8500,18.9700,0,0,2522,16,9842
2013-04-08,V (Oct 2013),18.8900,18.9000,18.5500,18.6200,0,0,1871,0,10378
2013-04-09,V (Oct 2013),18.5500,18.7000,18.4000,18.4900,0,0,2292,20,11067
2013-04-10,V (Oct 2013),18.4000,18.4000,18.1300,18.2300,0,0,2781,66,12153
2013-04-11,V (Oct 2013),18.2000,18.3200,17.9500,18.2500,0,0,3445,0,13523
2013-04-12,V (Oct 2013),18.2400,18.4000,17.9000,18.0200,0,0,2311,25,13802
2013-04-15,V (Oct 2013),18.1500,19.2500,17.9100,19.0100,0,0,6727,0,14069
2013-04-16,V (Oct 2013),18.4500,18.5000,17.9500,18.2900,0,0,7490,0,16363
2013-04-17,V (Oct 2013),18.4500,18.8000,18.3000,18.4000,0,0,8262,0,15704
2013-04-18,V (Oct 2013),18.3000,19.0500,18.2900,18.8400,0,0,6258,0,15581
2013-04-19,V (Oct 2013),18.6000,19.1700,18.4500,19.1100,0,0,9641,48,18487
2013-04-22,V (Oct 2013),18.8500,19.0200,18.4100,18.6100,0,0,6657,0,18605
2013-04-23,V (Oct 2013),18.4500,19.0800,17.9000,17.9200,0,0,5763,52,19134
2013-04-24,V (Oct 2013),17.9000,18.0500,17.7500,17.9300,0,0,2629,42,19209
2013-04-25,V (Oct 2013),17.8000,18.0100,17.6500,17.9200,0,0,1752,0,19118
2013-04-26,V (Oct 2013),18.0400,18.1800,17.7500,17.8800,0,0,4755,30,18576
2013-04-29,V (Oct 2013),17.7500,17.8500,17.4500,17.8300,0,0,4632,24,19081
2013-04-30,V (Oct 2013),17.8000,17.9000,17.5500,17.6700,0,0,3629,30,18735
2013-05-01,V (Oct 2013),17.6500,18.0500,17.6000,17.9900,0,0,3956,0,18087
2013-05-02,V (Oct 2013),17.8500,18.0400,17.6500,17.9000,0,0,4861,24,19037
2013-05-03,V (Oct 2013),17.8500,17.9200,17.5500,17.7200,0,0,4734,191,19677
2013-05-06,V (Oct 2013),17.7000,17.8000,17.3000,17.3500,0,0,4795,12,18328
2013-05-07,V (Oct 2013),17.3500,17.3500,17.1800,17.2800,0,0,4179,0,19556
2013-05-08,V (Oct 2013),17.3000,17.5000,17.2300,17.3600,0,0,3002,0,20133
2013-05-09,V (Oct 2013),17.4400,17.8000,17.4000,17.5000,0,0,3211,0,19865
2013-05-10,V (Oct 2013),17.5500,17.9000,17.5400,17.7400,0,0,4831,0,20446
2013-05-13,V (Oct 2013),17.8500,17.9000,17.7500,17.8300,0,0,3212,0,21376
2013-05-14,V (Oct 2013),17.8000,17.8400,17.6700,17.7800,0,0,2286,0,21050
2013-05-15,V (Oct 2013),17.8500,17.9800,17.7800,17.8700,0,0,2223,0,21067
2013-05-16,V (Oct 2013),17.9000,18.0500,17.8200,18.0200,0,0,2872,0,20930
2013-05-17,V (Oct 2013),17.9700,18.1000,17.8000,17.8600,0,0,5500,0,20036
