Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2021-08-23,K (May 2022),0.0000,16.6500,50.0500,0.0000,24.825,0,0,0,0
2021-08-24,K (May 2022),24.7500,24.9000,24.5600,24.6500,24.70,-0.125,181,0,147
2021-08-25,K (May 2022),24.5500,24.7500,24.3500,24.4500,24.375,-0.325,81,0,226
2021-08-26,K (May 2022),24.5000,24.7500,24.4000,24.7500,24.675,0.300,37,0,257
2021-08-27,K (May 2022),24.4400,24.4400,24.1200,24.2500,24.10,-0.575,51,0,301
2021-08-30,K (May 2022),24.1500,24.2000,24.0500,24.0700,24.10,0.00,124,0,435
2021-08-31,K (May 2022),24.1900,24.2500,24.1200,24.1500,24.225,0.125,64,0,484
2021-09-01,K (May 2022),24.1500,24.2500,24.0000,24.1000,24.10,-0.125,50,0,532
2021-09-02,K (May 2022),24.1200,24.1500,24.1000,24.1000,24.225,0.125,6,0,538
2021-09-03,K (May 2022),24.4500,24.4500,24.2000,24.3500,24.30,0.075,59,0,592
2021-09-07,K (May 2022),24.3000,24.6000,24.2000,24.6000,24.625,0.325,26,0,618
2021-09-08,K (May 2022),24.8000,25.0000,24.6500,24.7500,24.675,0.050,34,0,649
2021-09-09,K (May 2022),24.5900,24.8500,24.5800,24.7000,24.80,0.125,67,0,706
2021-09-10,K (May 2022),24.6000,25.1700,24.6000,25.0500,25.125,0.325,78,0,779
2021-09-13,K (May 2022),25.0200,25.2000,24.8500,25.0500,25.05,-0.075,51,0,827
2021-09-14,K (May 2022),25.1000,25.2500,24.9500,25.0500,25.20,0.15,84,0,883
2021-09-15,K (May 2022),25.2000,25.2000,24.7500,24.9500,24.975,-0.225,121,0,918
2021-09-16,K (May 2022),24.9500,25.0500,24.7500,24.7500,24.875,-0.100,113,0,968
2021-09-17,K (May 2022),24.9500,25.2500,24.8500,25.0500,25.15,0.275,147,0,1023
2021-09-20,K (May 2022),25.3500,26.5500,25.3000,26.0200,25.825,0.675,195,0,1032
2021-09-21,K (May 2022),25.5000,26.0500,25.4500,25.9000,25.625,-0.200,360,0,1109
2021-09-22,K (May 2022),25.3500,25.5000,25.0000,25.2500,25.15,-0.475,235,0,1163
2021-09-23,K (May 2022),24.9000,24.9500,24.7300,24.8600,24.80,-0.35,255,0,1277
2021-09-24,K (May 2022),24.9300,25.0300,24.6500,24.6500,24.725,-0.075,176,0,1267
2021-09-27,K (May 2022),24.6000,24.8000,24.5000,24.8000,24.80,0.075,166,0,1275
2021-09-28,K (May 2022),24.8000,25.7000,24.8000,25.3200,25.55,0.75,356,0,1395
2021-09-29,K (May 2022),25.2200,25.7000,25.2100,25.7000,25.65,0.10,614,0,1642
2021-09-30,K (May 2022),25.4800,25.9000,25.4000,25.7000,25.80,0.15,59,0,1587
2021-10-01,K (May 2022),25.8500,26.0500,25.3000,25.5500,25.575,-0.225,150,0,1571
2021-10-04,K (May 2022),25.6000,26.0500,25.5000,25.7000,25.95,0.375,114,0,1599
2021-10-05,K (May 2022),25.7000,26.0000,25.3800,25.3800,25.65,-0.30,51,0,1572
2021-10-06,K (May 2022),25.9300,26.0000,25.5000,25.5000,25.55,-0.10,105,0,1591
2021-10-07,K (May 2022),25.3800,25.4200,25.2500,25.3200,25.25,-0.30,65,0,1610
2021-10-08,K (May 2022),25.1600,25.3800,25.0500,25.3400,25.35,0.10,167,0,1638
2021-10-11,K (May 2022),25.3200,25.4000,25.1300,25.3500,25.425,0.075,79,0,1609
2021-10-12,K (May 2022),25.2600,25.4000,25.1000,25.2000,25.175,-0.250,110,0,1679
2021-10-13,K (May 2022),25.3000,25.3500,24.9000,25.1000,25.00,-0.175,103,0,1733
2021-10-14,K (May 2022),24.9000,24.9500,24.6500,24.6500,24.625,-0.375,140,0,1770
2021-10-15,K (May 2022),24.6000,25.0000,24.5000,25.0000,24.90,0.275,212,0,1853
2021-10-18,K (May 2022),25.1200,25.2000,24.9300,25.1500,25.15,0.25,195,0,1874
2021-10-19,K (May 2022),25.1300,25.2100,25.0000,25.0800,25.10,-0.05,1076,0,2183
2021-10-20,K (May 2022),25.1500,25.1500,24.9500,25.0000,25.025,-0.075,720,0,2339
2021-10-21,K (May 2022),25.0000,25.0700,24.7500,24.9000,24.81,-0.215,621,0,2463
2021-10-22,K (May 2022),24.9500,25.1000,24.7500,25.1000,25.05,0.24,867,0,2628
2021-10-25,K (May 2022),25.2000,25.2000,24.5000,24.5000,24.60,-0.45,1236,0,2450
2021-10-26,K (May 2022),24.5500,24.8500,24.4500,24.7000,24.725,0.125,694,0,2593
2021-10-27,K (May 2022),24.7000,25.0500,24.5700,24.8500,25.0125,0.2875,795,0,2637
2021-10-28,K (May 2022),24.9000,24.9500,24.6900,24.8000,24.7391,-0.2734,676,0,2606
2021-10-29,K (May 2022),24.8500,25.0000,24.8000,24.9000,24.9447,0.2056,658,0,2733
2021-11-01,K (May 2022),24.8500,25.1100,24.8000,24.8500,24.8553,-0.0894,851,0,2986
2021-11-02,K (May 2022),24.9000,24.9500,24.6000,24.6000,24.6313,-0.2240,600,0,3100
2021-11-03,K (May 2022),24.6500,24.6600,24.2800,24.3500,24.30,-0.3313,821,0,3051
2021-11-04,K (May 2022),24.2700,24.5500,24.2300,24.4500,24.55,0.25,928,0,3250
2021-11-05,K (May 2022),24.5000,24.8500,24.4000,24.8500,24.7833,0.2333,1373,0,3419
2021-11-08,K (May 2022),24.7800,25.0200,24.7000,24.9500,24.9625,0.1792,1453,0,3815
2021-11-09,K (May 2022),25.0000,25.3500,24.9500,25.2000,25.225,0.2625,2580,0,4502
2021-11-10,K (May 2022),25.2000,25.3500,24.9000,25.1000,25.17,-0.055,1486,0,4586
2021-11-11,K (May 2022),25.1500,25.1500,24.7700,24.9000,24.95,-0.22,1462,0,4814
2021-11-12,K (May 2022),24.8500,24.9000,24.6000,24.7500,24.8132,-0.1368,1457,0,4918
2021-11-15,K (May 2022),24.7000,25.1500,24.6000,24.9000,25.05,0.2368,2107,0,5760
