Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2017-06-26,H (Mar 2018),0.0000,0.0000,0.0000,0.0000,16.6750,0,0,0,0
2017-06-27,H (Mar 2018),16.9800,17.1500,16.9500,17.1500,17.1250,0.4500,32,0,32
2017-06-28,H (Mar 2018),17.1500,17.1500,16.9000,17.0000,17.0000,-0.1250,13,0,39
2017-06-29,H (Mar 2018),16.9000,17.5500,16.9000,17.1800,17.1500,0.1500,218,0,218
2017-06-30,H (Mar 2018),17.1500,17.2200,17.0500,17.2000,17.2000,0.0500,81,0,289
2017-07-03,H (Mar 2018),17.1200,17.3500,16.9500,17.3400,17.3000,0.1000,405,0,568
2017-07-05,H (Mar 2018),17.1700,17.3600,17.1000,17.2800,17.2500,-0.0500,169,0,673
2017-07-06,H (Mar 2018),17.2000,17.4600,17.0400,17.4600,17.4000,0.1500,690,0,1078
2017-07-07,H (Mar 2018),17.3500,17.4500,17.3000,17.4000,17.4000,0.0000,228,0,1225
2017-07-10,H (Mar 2018),17.3000,17.3600,17.1500,17.1700,17.1500,-0.2500,159,0,1309
2017-07-11,H (Mar 2018),17.1500,17.3500,17.1500,17.1700,17.1000,-0.0500,97,0,1384
2017-07-12,H (Mar 2018),17.0500,17.0600,16.9500,17.0200,17.0000,-0.1000,698,0,1942
2017-07-13,H (Mar 2018),16.9500,16.9500,16.7900,16.8700,16.8500,-0.1500,45,0,1942
2017-07-14,H (Mar 2018),16.8600,16.8600,16.5500,16.5500,16.5750,-0.2750,403,0,2129
2017-07-17,H (Mar 2018),16.5000,16.6500,16.5000,16.6500,16.6000,0.0250,409,0,2389
2017-07-18,H (Mar 2018),16.6500,16.8000,16.6000,16.7000,16.6750,0.0750,1116,0,2951
2017-07-19,H (Mar 2018),16.7000,16.7500,16.5300,16.6500,16.6250,-0.0500,1321,0,3650
2017-07-20,H (Mar 2018),16.6700,16.8000,16.6200,16.6200,16.6250,0.0000,758,0,3840
2017-07-21,H (Mar 2018),16.6000,16.7400,16.5300,16.5500,16.5500,-0.0750,797,0,4282
2017-07-24,H (Mar 2018),16.6000,16.6200,16.3400,16.3500,16.3500,-0.2000,320,0,4446
2017-07-25,H (Mar 2018),16.3700,16.3700,16.1700,16.2700,16.2750,-0.0750,951,0,4936
2017-07-26,H (Mar 2018),16.2600,16.2600,16.0800,16.1800,16.1750,-0.1000,1476,0,5715
2017-07-27,H (Mar 2018),16.2000,16.3500,16.0000,16.0500,16.0500,-0.1250,1282,0,6392
2017-07-28,H (Mar 2018),16.0200,16.2000,16.0200,16.0400,16.0250,-0.0250,607,0,6529
2017-07-31,H (Mar 2018),16.0900,16.2500,16.0000,16.0500,16.0750,0.0500,1923,0,7393
2017-08-01,H (Mar 2018),16.0500,16.0500,15.8000,15.8300,15.8250,-0.2500,489,0,7574
2017-08-02,H (Mar 2018),15.8000,15.9700,15.7000,15.9000,15.9000,0.0750,1430,0,7884
2017-08-03,H (Mar 2018),15.9500,16.0500,15.9300,16.0000,15.9750,0.0750,1399,0,8321
2017-08-04,H (Mar 2018),16.0700,16.1500,15.9500,16.1300,16.1250,0.1500,1415,0,8965
2017-08-07,H (Mar 2018),16.1500,16.1800,16.0500,16.1000,16.0750,-0.0500,565,0,9351
2017-08-08,H (Mar 2018),16.1000,16.4100,16.0500,16.2900,16.2750,0.2000,1566,0,9780
2017-08-09,H (Mar 2018),16.3200,16.5400,16.2000,16.3500,16.3750,0.1000,2062,0,10586
2017-08-10,H (Mar 2018),16.3700,17.1400,16.3200,17.1000,17.1250,0.7500,1436,0,10748
2017-08-11,H (Mar 2018),17.1500,17.3000,16.7500,17.3000,17.3250,0.2000,1271,0,11189
2017-08-14,H (Mar 2018),17.2500,17.2500,16.3500,16.3700,16.3500,-0.9750,885,0,11341
2017-08-15,H (Mar 2018),16.3500,16.4300,16.1200,16.4000,16.3750,0.0250,1042,0,11643
2017-08-16,H (Mar 2018),16.4000,16.4000,16.1200,16.2500,16.2750,-0.1000,2520,0,12333
2017-08-17,H (Mar 2018),16.3000,17.0600,16.2800,16.8100,16.8250,0.5500,3085,0,13297
2017-08-18,H (Mar 2018),16.8000,16.9500,16.4900,16.9300,16.9250,0.1000,1891,0,13529
2017-08-21,H (Mar 2018),16.9500,16.9900,16.6700,16.6700,16.6750,-0.2500,1354,0,13783
2017-08-22,H (Mar 2018),16.6000,16.6500,16.1600,16.1600,16.1750,-0.5000,1556,0,14065
2017-08-23,H (Mar 2018),16.1500,16.5000,16.1300,16.4300,16.4250,0.2500,1502,0,14206
2017-08-24,H (Mar 2018),16.4700,16.5900,16.2300,16.4200,16.4250,0.0000,1376,0,14386
2017-08-25,H (Mar 2018),16.4500,16.5500,16.3000,16.3900,16.4000,-0.0250,1206,0,14563
2017-08-28,H (Mar 2018),16.3900,16.5500,16.2800,16.3400,16.3250,-0.0750,1330,0,14598
2017-08-29,H (Mar 2018),16.3000,16.9200,16.3000,16.4000,16.4250,0.1000,1620,0,14762
2017-08-30,H (Mar 2018),16.4200,16.5000,16.3700,16.4500,16.4750,0.0500,1343,0,14965
2017-08-31,H (Mar 2018),16.5000,16.5500,16.3000,16.3000,16.3250,-0.1500,2675,0,15047
2017-09-01,H (Mar 2018),16.3200,16.4000,16.2400,16.3200,16.3250,0.0000,2065,0,15321
2017-09-05,H (Mar 2018),16.3500,17.4500,15.8500,16.3400,16.3250,0.0000,2961,0,15812
2017-09-06,H (Mar 2018),16.3800,16.6700,16.3400,16.6000,16.6250,0.3000,3032,0,16779
2017-09-07,H (Mar 2018),16.6000,16.7500,16.5000,16.6300,16.6250,0.0000,2208,0,16855
2017-09-08,H (Mar 2018),16.6100,16.8500,16.6100,16.7500,16.7250,0.1000,1202,0,16792
2017-09-11,H (Mar 2018),16.6500,16.6500,16.4000,16.4500,16.4750,-0.2500,2718,0,17341
2017-09-12,H (Mar 2018),16.4500,16.5700,16.2500,16.2800,16.2750,-0.2000,2889,0,17362
2017-09-13,H (Mar 2018),16.2500,16.3500,16.0400,16.0500,16.0750,-0.2000,3578,0,17665
2017-09-14,H (Mar 2018),16.0600,16.2000,15.9600,16.1800,16.1750,0.1000,2162,0,18018
2017-09-15,H (Mar 2018),16.1900,16.3200,16.0800,16.1200,16.1250,-0.0500,1770,0,18515
2017-09-18,H (Mar 2018),16.0700,16.1500,15.7500,15.8300,15.8250,-0.3000,5777,0,19698
2017-09-19,H (Mar 2018),15.8200,16.0000,15.7500,15.9700,15.9750,0.1500,4750,0,21193
2017-09-20,H (Mar 2018),15.9600,16.0500,15.8000,15.8400,15.8250,-0.1500,5316,0,22550
2017-09-21,H (Mar 2018),15.8700,15.9500,15.7700,15.9200,15.9250,0.1000,4300,0,23115
2017-09-22,H (Mar 2018),15.9000,16.1500,15.9000,16.0800,16.0750,0.1500,2839,0,23660
2017-09-25,H (Mar 2018),16.0700,16.3000,15.9500,16.0000,16.0250,-0.0500,2651,0,23790
2017-09-26,H (Mar 2018),16.0000,16.1000,15.8800,15.9000,15.9250,-0.1000,1468,0,23629
2017-09-27,H (Mar 2018),15.9000,16.0000,15.8200,15.9400,15.9250,0.0000,1720,0,23751
2017-09-28,H (Mar 2018),15.9400,15.9700,15.8500,15.8900,15.8750,-0.0500,1761,0,24082
2017-09-29,H (Mar 2018),15.8800,15.9400,15.7500,15.8200,15.8000,-0.0750,2892,0,23976
2017-10-02,H (Mar 2018),15.7500,15.8000,15.4800,15.5200,15.5250,-0.2750,3898,0,23668
2017-10-03,H (Mar 2018),15.5100,15.5400,15.4000,15.4800,15.4750,-0.0500,3804,0,23870
2017-10-04,H (Mar 2018),15.5000,15.5500,15.4500,15.4500,15.4750,0.0000,1549,0,23953
