Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-03-23,Z (Dec 2020),0.0000,25.7000,35.0000,0.0000,30.3500,0,0,0,0
2020-03-24,Z (Dec 2020),0.0000,24.2000,32.3000,0.0000,28.5000,-1.8500,0,0,0
2020-03-25,Z (Dec 2020),0.0000,25.8000,27.2000,0.0000,26.0500,-2.4500,0,0,0
2020-03-26,Z (Dec 2020),0.0000,26.0500,32.7000,0.0000,29.4500,3.4000,0,0,0
2020-03-27,Z (Dec 2020),29.2500,29.2500,29.2500,29.2500,32.0250,2.5750,1,0,1
2020-03-30,Z (Dec 2020),0.0000,26.7000,35.8000,0.0000,31.2500,-0.7750,0,0,1
2020-03-31,Z (Dec 2020),0.0000,25.1000,35.0500,0.0000,30.0750,-1.1750,0,0,1
2020-04-01,Z (Dec 2020),0.0000,26.6000,32.0000,0.0000,32.6500,2.5750,0,0,1
2020-04-02,Z (Dec 2020),0.0000,26.6500,35.0000,0.0000,31.3250,-1.3250,0,0,1
2020-04-03,Z (Dec 2020),0.0000,27.2000,32.0000,0.0000,32.0750,0.7500,0,0,1
2020-04-06,Z (Dec 2020),30.0000,30.0500,28.7900,28.7900,29.0000,-3.0750,2,0,2
2020-04-07,Z (Dec 2020),28.5000,28.5000,28.5000,28.5000,28.3000,-0.7000,1,0,3
2020-04-08,Z (Dec 2020),0.0000,24.4000,29.6000,0.0000,26.9750,-1.3250,0,0,3
2020-04-09,Z (Dec 2020),0.0000,28.0000,28.6000,0.0000,28.6750,1.7000,0,0,3
2020-04-13,Z (Dec 2020),0.0000,27.4000,28.4500,0.0000,27.9250,-0.7500,0,0,3
2020-04-14,Z (Dec 2020),27.6500,27.6500,27.5900,27.5900,27.6500,-0.2750,2,0,3
2020-04-15,Z (Dec 2020),28.3000,28.6000,28.0500,28.5000,28.5500,0.9000,27,0,24
2020-04-16,Z (Dec 2020),28.3500,28.8500,28.1500,28.7000,28.7750,0.2250,36,0,45
2020-04-17,Z (Dec 2020),28.5000,28.8000,27.8000,28.4500,28.5000,-0.2750,16,0,46
2020-04-20,Z (Dec 2020),29.2500,29.6500,28.5000,29.5500,29.7000,1.2000,30,0,58
2020-04-21,Z (Dec 2020),30.3000,30.9500,29.5000,30.6000,30.6250,0.9250,48,0,80
2020-04-22,Z (Dec 2020),30.4000,30.7500,30.1900,30.3000,30.4500,-0.1750,5,0,82
2020-04-23,Z (Dec 2020),30.2000,30.5000,29.9300,30.3000,30.3250,-0.1250,77,0,127
2020-04-24,Z (Dec 2020),30.1000,30.3000,28.9500,29.0500,29.0000,-1.3250,57,0,155
2020-04-27,Z (Dec 2020),29.2000,29.2000,27.9500,28.0200,28.0750,-0.9250,22,0,161
2020-04-28,Z (Dec 2020),28.3300,28.3300,27.6000,28.2000,28.1000,0.0250,59,0,172
2020-04-29,Z (Dec 2020),27.6000,27.9500,27.3000,27.4500,27.3750,-0.7250,169,0,200
2020-04-30,Z (Dec 2020),27.4000,28.3000,27.3300,28.1000,28.0250,0.6500,199,0,299
2020-05-01,Z (Dec 2020),28.5000,30.0900,28.3000,30.0900,30.0000,1.9750,80,0,317
2020-05-04,Z (Dec 2020),30.3100,30.9000,29.8000,29.8000,29.9000,-0.1000,34,0,323
