Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-04-20,F (Jan 2016),0.0000,18.9500,0.0000,0.0000,18.9750,0,0,0,0
2015-04-21,F (Jan 2016),0.0000,19.0500,19.6500,0.0000,19.3500,0.3750,0,0,0
2015-04-22,F (Jan 2016),0.0000,19.2000,19.2500,0.0000,19.1500,-0.2000,0,0,0
2015-04-23,F (Jan 2016),0.0000,19.1000,19.2500,0.0000,19.1750,0.0250,0,0,0
2015-04-24,F (Jan 2016),19.1500,19.1500,19.1500,19.1500,19.1750,0.0000,2,0,2
2015-04-27,F (Jan 2016),19.2500,19.3000,19.1500,19.2500,19.3500,0.1750,1,0,3
2015-04-28,F (Jan 2016),19.4500,19.4500,19.1000,19.1000,19.1250,-0.2250,3,0,4
2015-04-29,F (Jan 2016),19.0500,19.2500,19.0500,19.2500,19.1750,0.0500,3,0,6
2015-04-30,F (Jan 2016),19.2700,19.4500,19.2300,19.3000,19.3750,0.2000,9,0,10
2015-05-01,F (Jan 2016),19.2000,19.2500,19.0500,19.0500,19.1000,-0.2750,4,0,10
2015-05-04,F (Jan 2016),19.1500,19.2000,19.0700,19.2000,19.1750,0.0750,6,0,14
2015-05-05,F (Jan 2016),19.3000,19.3100,19.2500,19.2500,19.2750,0.1000,9,0,22
2015-05-06,F (Jan 2016),19.3000,19.5200,19.2500,19.3500,19.3250,0.0500,126,0,253
2015-05-07,F (Jan 2016),19.5500,19.5600,19.2500,19.3000,19.3000,-0.0250,81,0,250
2015-05-08,F (Jan 2016),19.2000,19.2500,18.9500,19.1000,19.1250,-0.1750,41,0,218
2015-05-11,F (Jan 2016),19.0900,19.3500,19.0800,19.3300,19.3750,0.2500,543,0,736
2015-05-12,F (Jan 2016),19.4500,19.5500,19.2800,19.3000,19.2500,-0.1250,133,0,809
2015-05-13,F (Jan 2016),19.2000,19.2500,19.1000,19.1500,19.1250,-0.1250,436,0,1132
2015-05-14,F (Jan 2016),19.1000,19.1000,19.0300,19.0400,19.1000,-0.0250,152,0,1058
2015-05-15,F (Jan 2016),19.0500,19.0500,18.9800,19.0000,19.0000,-0.1000,446,0,1692
2015-05-18,F (Jan 2016),18.9500,19.0000,18.6500,18.7100,18.6500,-0.3500,88,0,1371
2015-05-19,F (Jan 2016),18.6400,18.6600,18.5000,18.5900,18.6000,-0.0500,73,0,1434
2015-05-20,F (Jan 2016),18.6000,18.7000,18.5000,18.6300,18.6500,0.0500,93,0,1445
2015-05-21,F (Jan 2016),18.6700,18.7000,18.4500,18.5000,18.4750,-0.1750,606,0,1857
2015-05-22,F (Jan 2016),18.4500,18.6300,18.4500,18.6000,18.6250,0.1500,315,0,2066
2015-05-26,F (Jan 2016),18.6000,18.8500,18.5500,18.6300,18.6500,0.0250,624,0,2346
2015-05-27,F (Jan 2016),18.6000,18.7000,18.4100,18.5500,18.5750,-0.0750,61,0,2100
2015-05-28,F (Jan 2016),18.5700,18.6700,18.5500,18.6000,18.6000,0.0250,302,0,2256
2015-05-29,F (Jan 2016),18.5700,18.8000,18.5700,18.7100,18.6750,0.0750,375,0,2301
2015-06-01,F (Jan 2016),18.6500,18.7000,18.5400,18.5600,18.5500,-0.1250,33,0,2252
2015-06-02,F (Jan 2016),18.7500,18.7900,18.6000,18.7900,18.7750,0.2250,159,0,2346
2015-06-03,F (Jan 2016),18.7000,18.7000,18.6000,18.6300,18.6500,-0.1250,300,0,2520
2015-06-04,F (Jan 2016),18.6700,18.9500,18.6600,18.8400,18.8750,0.2250,481,0,2685
2015-06-05,F (Jan 2016),18.8500,18.9100,18.6800,18.8500,18.8750,0.0000,1440,0,3289
2015-06-08,F (Jan 2016),18.8500,19.0400,18.8300,19.0400,19.0000,0.1250,351,0,3367
2015-06-09,F (Jan 2016),18.9800,19.0400,18.8700,18.9000,18.9250,-0.0750,436,0,3532
2015-06-10,F (Jan 2016),18.9200,18.9200,18.5500,18.5500,18.5750,-0.3500,1030,0,4281
