Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2016-08-22,K (May 2017),0.0000,17.5500,22.5000,0.0000,20.0250,0,0,0,0
2016-08-23,K (May 2017),0.0000,20.1500,20.8500,0.0000,20.5000,0.4750,0,0,0
2016-08-24,K (May 2017),0.0000,19.2500,22.7500,0.0000,21.0000,0.5000,0,0,0
2016-08-25,K (May 2017),20.7500,20.7500,20.7500,20.7500,20.5000,-0.5000,1,0,1
2016-08-26,K (May 2017),20.5000,20.8000,20.5000,20.8000,20.8250,0.3250,5,0,5
2016-08-29,K (May 2017),20.6000,20.6000,20.5500,20.6000,20.5750,-0.2500,5,0,8
2016-08-30,K (May 2017),20.5800,20.6000,20.5300,20.6000,20.6000,0.0250,16,0,23
2016-08-31,K (May 2017),20.5800,20.7700,20.5800,20.7600,20.6750,0.0750,12,0,29
2016-09-01,K (May 2017),20.6900,20.8500,20.6700,20.6900,20.6750,0.0000,277,0,279
2016-09-02,K (May 2017),20.7000,20.7100,20.6200,20.6200,20.6000,-0.0750,33,0,289
2016-09-06,K (May 2017),20.5500,20.5500,20.4500,20.4500,20.2500,-0.3500,45,0,332
2016-09-07,K (May 2017),20.4200,20.4600,20.4200,20.4400,20.3750,0.1250,9,0,332
2016-09-08,K (May 2017),20.4800,20.5000,20.4100,20.4200,20.4000,0.0250,207,0,437
2016-09-09,K (May 2017),20.6000,21.3500,20.6000,21.3500,21.3000,0.9000,140,0,512
2016-09-12,K (May 2017),21.1200,21.3500,20.7200,20.8900,20.8750,-0.4250,198,0,601
2016-09-13,K (May 2017),21.0000,21.7000,21.0000,21.6600,21.3500,0.4750,135,0,699
2016-09-14,K (May 2017),21.4000,21.4500,21.2000,21.4200,21.5500,0.2000,129,0,722
2016-09-15,K (May 2017),21.3500,21.4500,21.1400,21.1400,21.2000,-0.3500,42,0,730
2016-09-16,K (May 2017),21.2000,21.4000,21.0300,21.0300,21.0500,-0.1500,12,0,733
2016-09-19,K (May 2017),20.9500,20.9500,20.7500,20.7900,20.8250,-0.2250,25,0,746
2016-09-20,K (May 2017),20.7800,20.8500,20.6800,20.7500,21.0000,0.1750,82,0,803
2016-09-21,K (May 2017),20.8700,20.9300,20.3900,20.4800,20.4250,-0.5750,299,0,986
2016-09-22,K (May 2017),20.3500,20.4000,20.0500,20.1400,20.1000,-0.3250,589,0,1584
2016-09-23,K (May 2017),20.0500,20.2500,20.0200,20.2500,20.2250,0.1250,186,0,1344
2016-09-26,K (May 2017),20.2000,20.5300,20.2000,20.4500,20.4250,0.2000,294,0,1505
2016-09-27,K (May 2017),20.3400,20.5500,20.0900,20.0900,20.1000,-0.3250,657,0,1697
2016-09-28,K (May 2017),20.1500,20.3500,19.9200,20.0500,20.0000,-0.1000,432,0,1902
2016-09-29,K (May 2017),20.0400,20.5200,20.0000,20.1100,20.1250,0.1250,425,0,2256
2016-09-30,K (May 2017),20.1500,20.4000,19.9700,20.1000,20.0500,-0.0750,631,0,2439
2016-10-03,K (May 2017),20.1100,20.1400,19.9300,19.9400,19.9500,-0.1000,44,0,2446
2016-10-04,K (May 2017),19.9500,20.1000,19.7500,19.7500,19.7500,-0.2000,340,0,2538
2016-10-05,K (May 2017),19.7500,19.9000,19.5500,19.8500,19.8750,0.1250,609,0,2819
2016-10-06,K (May 2017),19.9300,19.9800,19.7000,19.8000,19.7750,-0.1000,291,0,2998
2016-10-07,K (May 2017),19.8100,20.0400,19.7000,19.8700,19.8500,0.0750,486,0,3144
2016-10-10,K (May 2017),19.8000,19.8000,19.6000,19.6500,19.6500,-0.2000,308,0,3330
2016-10-11,K (May 2017),19.7400,20.1500,19.6500,19.8500,19.9000,0.2500,517,0,3543
2016-10-12,K (May 2017),19.9000,20.0700,19.7500,20.0500,20.0750,0.1750,787,0,3705
2016-10-13,K (May 2017),20.0000,20.4500,20.0000,20.1000,20.2000,0.1250,414,0,3858
2016-10-14,K (May 2017),20.1700,20.2000,19.9300,20.1400,20.1500,-0.0500,341,0,4147
2016-10-17,K (May 2017),20.2000,20.2500,19.9500,20.0400,20.0250,-0.1250,190,0,4188
2016-10-18,K (May 2017),20.0000,20.0000,19.8000,19.9000,19.9250,-0.1000,623,0,4503
2016-10-19,K (May 2017),19.9000,19.9000,19.6400,19.7500,19.7750,-0.1500,951,0,4895
2016-10-20,K (May 2017),19.7000,19.9500,19.7000,19.8300,19.8250,0.0500,3226,0,6557
2016-10-21,K (May 2017),19.8500,19.9700,19.6400,19.6500,19.6750,-0.1500,1143,0,7019
2016-10-24,K (May 2017),19.6900,19.7000,19.3500,19.3700,19.3750,-0.3000,1208,0,6997
2016-10-25,K (May 2017),19.4000,19.5300,19.2900,19.3500,19.3750,0.0000,2266,0,6939
2016-10-26,K (May 2017),19.3000,19.5400,19.3000,19.5000,19.5250,0.1500,2086,0,7251
2016-10-27,K (May 2017),19.5000,19.6900,19.3200,19.6900,19.6750,0.1500,1644,0,8028
2016-10-28,K (May 2017),19.6400,19.9000,19.5000,19.7000,19.7250,0.0500,1929,0,8495
2016-10-31,K (May 2017),19.7500,19.8500,19.6300,19.6800,19.6750,-0.0500,977,0,8689
2016-11-01,K (May 2017),19.6500,20.1500,19.5500,19.9000,19.9250,0.2500,2337,0,9152
2016-11-02,K (May 2017),19.9000,20.0000,19.7300,20.0000,20.0250,0.1000,1190,0,9340
2016-11-03,K (May 2017),20.0000,20.4900,19.8500,20.4500,20.4750,0.4500,1644,0,9662
2016-11-04,K (May 2017),20.4200,20.4600,20.0300,20.2500,20.3250,-0.1500,2053,0,10167
2016-11-07,K (May 2017),20.1500,20.1500,19.0300,19.0500,19.0250,-1.3000,2745,0,10365
2016-11-08,K (May 2017),19.0500,19.3500,18.9100,19.2200,19.2250,0.2000,1927,0,10752
2016-11-09,K (May 2017),19.2500,21.0100,18.7500,18.8100,18.8250,-0.4000,6041,0,11391
2016-11-10,K (May 2017),18.7500,19.3500,18.5500,19.1500,19.1250,0.3000,3545,0,11779
2016-11-11,K (May 2017),19.1500,19.5000,19.0800,19.1000,19.1250,0.0000,2963,0,12191
2016-11-14,K (May 2017),19.1500,19.6500,18.9500,19.2000,19.1750,0.0500,2922,0,12606
2016-11-15,K (May 2017),19.1900,19.3500,18.9700,19.3000,19.2750,0.1000,6910,0,14643
