Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-11-23,Q (Aug 2021),0.0000,24.5500,30.0000,0.0000,26.00,0,0,0,0
2020-11-24,Q (Aug 2021),0.0000,22.0000,26.9500,0.0000,25.75,-0.25,0,0,0
2020-11-25,Q (Aug 2021),0.0000,21.5000,30.0000,0.0000,25.75,0.00,0,0,0
2020-11-27,Q (Aug 2021),0.0000,21.5000,29.9000,0.0000,25.70,-0.05,0,0,0
2020-11-30,Q (Aug 2021),0.0000,22.0000,29.9000,0.0000,25.95,0.25,0,0,0
2020-12-01,Q (Aug 2021),0.0000,22.1500,29.8500,0.0000,25.975,0.025,0,0,0
2020-12-02,Q (Aug 2021),0.0000,22.5500,29.9000,0.0000,26.225,0.250,0,0,0
2020-12-03,Q (Aug 2021),0.0000,22.2500,29.8000,0.0000,26.025,-0.200,0,0,0
2020-12-04,Q (Aug 2021),0.0000,22.3500,29.9000,0.0000,26.125,0.100,0,0,0
2020-12-07,Q (Aug 2021),0.0000,24.6500,27.8500,0.0000,26.125,0.000,0,0,0
2020-12-08,Q (Aug 2021),0.0000,24.7500,25.7500,0.0000,25.25,-0.875,0,0,0
2020-12-09,Q (Aug 2021),0.0000,23.5000,27.2500,0.0000,25.375,0.125,0,0,0
2020-12-10,Q (Aug 2021),0.0000,24.0000,26.4000,0.0000,25.20,-0.175,0,0,0
2020-12-11,Q (Aug 2021),0.0000,26.2000,26.6000,0.0000,25.325,0.125,0,0,0
2020-12-14,Q (Aug 2021),0.0000,25.0000,26.7500,0.0000,26.65,1.325,0,0,0
2020-12-15,Q (Aug 2021),26.7500,26.7500,26.7500,26.7500,26.70,0.05,1,0,1
2020-12-16,Q (Aug 2021),0.0000,23.5000,29.0000,0.0000,26.25,-0.45,0,0,1
2020-12-17,Q (Aug 2021),0.0000,23.5000,26.2500,0.0000,26.025,-0.225,0,0,1
2020-12-18,Q (Aug 2021),26.2500,26.4000,26.2500,26.4000,25.925,-0.100,2,0,3
2020-12-21,Q (Aug 2021),26.5000,27.1000,26.5000,27.1000,26.825,0.900,3,0,6
2020-12-22,Q (Aug 2021),27.0000,27.0000,27.0000,27.0000,26.575,-0.250,10,0,16
2020-12-23,Q (Aug 2021),26.1000,26.1500,25.9500,25.9500,26.00,-0.575,3,0,17
2020-12-24,Q (Aug 2021),0.0000,25.3000,25.8500,0.0000,25.925,-0.075,0,0,17
2020-12-28,Q (Aug 2021),25.8500,25.8500,25.8500,25.8500,25.825,-0.100,1,0,18
2020-12-29,Q (Aug 2021),0.0000,25.1000,26.4500,0.0000,26.05,0.225,0,0,18
2020-12-30,Q (Aug 2021),26.2300,26.2300,26.0000,26.0500,26.10,0.05,3,0,18
2020-12-31,Q (Aug 2021),0.0000,25.3000,25.9000,0.0000,26.05,-0.05,0,0,18
2021-01-04,Q (Aug 2021),26.3000,27.0000,26.0000,27.0000,26.525,0.475,3,0,21
2021-01-05,Q (Aug 2021),26.1000,26.1000,26.1000,26.1000,26.05,-0.475,3,0,24
2021-01-06,Q (Aug 2021),25.9000,25.9000,25.4500,25.7500,25.825,-0.225,7,0,24
2021-01-07,Q (Aug 2021),25.6000,25.6000,25.4500,25.6000,25.50,-0.325,1,0,24
2021-01-08,Q (Aug 2021),0.0000,25.6000,25.4500,0.0000,25.40,-0.10,0,0,24
